0,20,20,11,29,18,10,20,31,10,30,0
0,12,18,6,11,20,6,5,2,12,16,0
0,101,128,82,78,111,113,101,100,108,68,128
0,112,145,88,88,129,119,106,102,119,83,145
0,13,8,6,14,12,10,18,6,8,20,0
0,1.1818,0.47059,1.0,1.4,0.66667,1.6667,3.6,3.0,0.72727,1.3333,0
0,1,2,1,4,5,3,4,2,4,2,0
0,7,9,10,3,3,3,9,5,8,2,0
0,0,2,8,5,9,7,5,10,6,6,0
0,8,0,5,6,6,9,2,2,5,10,0
0,10,8,0,6,3,2,6,10,10,9,0
0,7,4,8,0,4,4,10,6,4,6,0
0,2,7,4,8,0,7,5,4,4,5,0
0,7,4,6,8,5,0,8,8,4,8,0
0,8,4,10,6,9,8,0,8,6,5,0
0,10,7,10,7,7,10,9,0,7,2,0
0,10,8,7,6,8,2,10,8,0,6,0
0,2,9,7,2,7,9,4,9,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0
