0,16,11,10,16,28,26,8,27,23,19,0
0,2,11,12,12,11,12,7,12,7,10,0
0,106,50,66,74,101,73,60,107,103,106,107
0,108,60,77,85,111,84,67,118,110,115,118
0,8,9,13,9,9,17,14,6,7,4,0
0,4.0,0.9,1.1818,0.81818,0.9,1.5455,2.0,0.54545,1.0,0.44444,0
0,2,3,6,1,3,3,6,3,4,1,0
0,2,3,9,9,9,3,9,4,10,3,0
0,0,6,8,8,6,7,5,4,10,2,0
0,6,0,4,3,10,9,2,5,3,9,0
0,10,10,0,7,10,6,5,8,4,8,0
0,10,2,5,0,9,2,4,3,8,6,0
0,2,9,10,2,0,2,8,9,2,6,0
0,7,8,9,7,7,0,10,10,9,6,0
0,5,4,10,10,6,4,0,4,8,7,0
0,8,8,9,9,6,10,10,0,4,3,0
0,10,4,10,6,8,6,6,8,0,7,0
0,10,4,3,2,5,10,7,3,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0
