0,11,7,30,9,24,22,1,6,29,1,0
0,13,6,13,3,16,19,8,2,14,12,0
0,82,90,113,109,102,94,76,90,115,94,0
0,86,92,117,110,107,100,79,91,120,98,0
0,3,3,9,16,15,13,19,18,5,3,0
0,0.75,1.5,2.25,16.0,3.0,2.1667,6.3333,18.0,1.0,0.75,0
0,13,69,17,47,55,78,61,90,4,93,0
0,9,8,8,2,9,5,8,6,10,2,0
0,0,4,6,8,8,8,8,5,2,6,0
0,10,0,3,6,6,10,5,10,6,8,0
0,10,10,0,10,4,8,4,4,2,5,0
0,2,10,3,0,6,3,9,9,5,4,0
0,6,6,9,4,0,9,6,10,5,7,0
0,8,6,4,6,3,0,10,3,10,6,0
0,8,6,7,6,5,4,0,6,2,2,0
0,5,5,7,8,2,8,7,0,10,7,0
0,2,4,8,6,3,9,10,4,0,4,0
0,5,3,2,4,8,2,4,4,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0
