0,189,49,168,158,177,40,23,184,190,35,3,35,93,165,20,129,152,13,41,41,102,41,193,98,106,0
0,2,18,18,16,10,2,15,2,16,10,2,5,6,10,9,17,10,3,13,7,10,20,3,10,8,0
0,235,83,196,184,215,63,51,222,234,75,46,75,137,211,66,160,178,49,80,82,145,71,221,121,140,0
0,236,85,198,186,216,64,53,223,236,76,47,76,138,212,67,162,179,50,82,83,146,73,222,122,141,0
0,7,12,17,2,17,10,3,18,7,17,17,8,2,20,9,12,4,16,12,16,11,10,12,20,17,0
0,7.0,6.0,8.5,1.0,17.0,10.0,1.5,18.0,3.5,17.0,17.0,8.0,2.0,20.0,9.0,6.0,4.0,16.0,6.0,16.0,11.0,5.0,12.0,20.0,17.0,0
0,43,50,53,35,2,41,37,93,53,7,37,40,40,65,99,31,74,12,71,92,64,29,88,47,43,0
0,4,7,5,10,9,6,8,6,4,2,9,10,10,6,5,3,9,8,4,5,3,5,10,7,8,0
0,0,6,7,5,6,7,5,7,4,7,9,4,9,7,7,4,6,7,10,5,4,7,9,7,2,0
0,6,0,10,10,10,4,7,3,2,5,10,3,9,8,10,10,2,8,4,4,5,7,9,6,7,0
0,6,7,0,10,5,6,6,4,4,9,8,10,6,8,4,10,3,9,9,6,9,5,9,3,3,0
0,2,6,8,0,10,9,8,4,10,6,4,3,8,3,6,2,4,4,4,6,4,9,7,5,5,0
0,5,6,8,7,0,9,3,8,10,6,7,4,8,8,6,9,5,8,8,4,9,10,4,6,4,0
0,9,10,8,3,8,0,10,5,5,7,7,9,8,10,8,8,4,8,10,8,9,6,7,2,2,0
0,2,5,6,9,6,7,0,3,6,8,9,5,3,2,7,10,5,4,10,7,8,2,5,3,10,0
0,6,7,4,5,2,8,5,0,6,4,10,6,6,7,6,2,7,7,6,2,2,7,7,6,10,0
0,4,4,6,9,8,10,4,6,0,2,6,6,5,3,3,2,7,7,7,9,9,6,7,9,8,0
0,8,7,5,5,8,4,4,9,8,0,7,9,10,8,6,9,10,2,8,9,3,7,7,3,7,0
0,8,8,8,3,4,3,4,3,5,4,0,5,10,7,5,4,10,4,8,4,6,4,7,3,7,0
0,5,10,4,6,10,4,10,5,7,7,8,0,4,10,6,10,9,4,6,8,6,6,6,10,9,0
0,7,4,5,7,2,10,2,2,3,8,2,3,0,8,2,8,4,2,3,4,6,5,5,4,2,0
0,7,6,9,10,10,3,2,3,2,3,10,2,5,0,7,4,5,4,10,6,6,5,10,4,10,0
0,5,3,4,10,7,8,2,3,6,2,10,7,2,6,0,6,7,2,5,5,8,4,8,10,10,0
0,6,2,4,9,10,10,9,2,10,6,10,7,5,7,3,0,4,2,2,9,7,8,8,3,9,0
0,2,8,2,4,2,6,10,9,3,2,5,5,6,5,2,6,0,9,5,4,4,4,6,6,5,0
0,2,5,3,5,9,9,10,6,8,6,8,4,8,9,5,8,6,0,6,10,7,8,6,5,10,0
0,7,10,6,6,9,10,3,9,9,5,8,6,4,4,10,2,4,10,0,2,10,10,4,2,3,0
0,7,2,3,10,6,7,4,5,8,10,2,9,6,4,2,2,10,6,6,0,7,2,4,7,8,0
0,9,3,5,8,5,10,4,7,9,3,3,7,5,5,7,3,10,6,2,7,0,8,9,6,6,0
0,6,8,6,5,9,3,5,9,10,7,5,2,6,9,3,4,3,5,2,3,9,0,3,7,4,0
0,2,7,10,9,5,3,6,9,4,5,6,6,5,5,3,5,7,10,8,3,9,4,0,10,10,0
0,9,7,9,9,6,8,10,9,2,2,9,6,3,5,2,7,3,7,10,5,7,9,2,0,6,0
0,8,10,7,2,2,4,3,6,8,6,2,5,4,6,2,9,8,7,4,5,6,3,3,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0
