0,50,51,51,5,158,118,41,86,136,66,38,124,133,119,107,131,88,57,1,100,0
0,20,15,3,10,14,11,4,7,20,17,19,8,5,14,8,10,19,17,9,15,0
0,149,108,98,78,225,161,173,163,240,115,118,153,215,175,214,245,159,148,113,198,0
0,159,116,100,83,232,167,175,167,250,124,128,157,218,182,218,250,169,157,118,206,0
0,5,5,4,11,2,10,2,10,5,12,17,3,6,6,8,9,4,9,14,12,0
0,0.5,0.625,2.0,2.2,0.28571,1.6667,1.0,2.5,0.5,1.3333,1.7,0.75,2.0,0.85714,2.0,1.8,0.4,1.0,2.8,1.5,0
0,91,80,62,66,68,53,69,37,91,69,53,86,35,94,39,74,67,76,58,22,0
0,5,5,3,7,10,3,2,8,5,5,2,10,3,6,2,3,6,2,10,5,0
0,0,3,8,9,5,10,3,5,4,7,9,9,4,5,8,5,8,5,3,5,0
0,8,0,9,7,4,5,10,3,9,7,8,6,7,10,8,6,7,2,3,3,0
0,3,10,0,5,3,9,8,6,2,9,7,2,3,5,9,3,8,10,6,4,0
0,5,5,6,0,4,6,3,6,4,7,5,9,2,3,10,3,4,5,6,9,0
0,10,7,10,3,0,2,10,9,6,2,8,4,2,9,2,6,9,10,2,10,0
0,7,10,8,4,2,0,3,7,7,7,4,6,8,8,9,5,6,6,5,9,0
0,7,6,8,3,7,9,0,4,5,2,4,4,8,2,6,8,3,7,7,4,0
0,8,7,8,4,2,6,5,0,4,5,5,8,3,6,4,4,9,3,10,7,0
0,4,6,9,10,6,4,6,7,0,4,3,9,8,4,2,9,8,3,5,3,0
0,8,2,10,7,4,9,2,10,5,0,8,9,3,5,9,10,5,6,8,3,0
0,4,3,10,9,10,7,4,9,2,2,0,9,3,5,10,8,8,3,2,8,0
0,7,2,10,5,4,4,4,5,3,8,2,0,8,9,8,5,5,10,3,10,0
0,7,6,4,3,5,7,4,5,7,4,5,8,0,8,9,8,2,4,10,8,0
0,5,10,2,8,7,4,10,9,7,4,4,6,2,0,5,2,7,10,2,9,0
0,4,7,9,9,5,3,2,10,9,2,10,5,3,2,0,7,4,9,2,4,0
0,10,10,3,5,3,5,10,9,6,3,8,7,2,4,5,0,5,5,7,5,0
0,6,2,2,3,2,6,5,6,4,3,5,5,3,7,4,2,0,2,5,5,0
0,6,4,8,10,4,10,7,7,3,3,8,3,2,10,2,2,4,0,3,10,0
0,7,10,6,10,9,8,10,10,2,10,8,4,2,5,4,2,3,5,0,2,0
0,8,2,4,3,7,3,2,3,4,4,7,2,4,5,4,10,10,2,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0
