0,7,10,5,12,25,10,16,24,24,14,0
0,13,15,7,3,3,17,4,15,6,6,0
0,70,61,58,77,90,105,92,79,113,104,113
0,77,69,62,79,92,114,94,87,116,107,116
0,8,8,6,7,15,7,13,11,12,14,0
0,1.1429,1.0,1.5,3.5,7.5,0.77778,6.5,1.375,4.0,4.6667,0
0,1,4,3,2,3,1,4,2,2,3,0
0,6,8,7,10,8,2,6,2,8,9,0
0,0,2,3,10,2,6,10,4,9,5,0
0,9,0,3,2,2,7,5,8,10,10,0
0,4,6,0,8,10,6,2,4,2,9,0
0,3,4,3,0,7,10,7,7,10,10,0
0,5,6,4,8,0,8,4,7,4,9,0
0,7,5,8,10,5,0,9,9,6,4,0
0,3,7,2,5,8,3,0,6,8,9,0
0,5,2,8,8,5,2,2,0,9,5,0
0,9,5,7,2,7,10,9,8,0,8,0
0,7,2,7,10,7,9,8,7,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
