
2
10


70 99 
88 61 
52 81 
76 99 
85 56 
80 78 
71 94 
53 75 
79 58 
63 96 


63 86 66 50 58 98 52 89 91 76 
57 82 81 57 68 72 63 79 69 81 
94 77 99 77 79 97 91 64 69 71 
83 80 85 53 73 79 93 83 75 98 
93 91 53 84 60 91 85 62 69 94 
57 78 73 72 58 75 66 79 61 54 
64 50 52 60 51 93 84 54 79 90 
56 53 92 84 98 71 58 97 80 97 
69 97 50 60 56 75 67 87 55 86 
51 86 67 77 91 54 50 57 64 59 

95 83 53 71 70 90 87 77 75 62 
77 84 88 79 64 80 85 78 72 55 
93 75 53 96 66 78 50 97 84 78 
80 62 56 50 93 76 95 52 64 50 
86 53 67 70 73 70 57 99 52 78 
66 90 58 72 90 72 64 87 96 68 
58 76 94 86 59 89 97 76 82 93 
70 83 82 71 86 81 72 67 57 75 
58 89 99 61 71 89 97 51 79 89 
67 73 55 50 74 52 72 83 61 83 


