
2
10


55 91 
82 98 
90 74 
89 92 
91 75 
86 93 
73 54 
64 65 
97 77 
85 82 


61 78 96 78 76 81 82 74 84 50 
71 60 52 54 85 65 65 58 91 56 
97 53 70 63 52 86 72 76 50 79 
53 97 56 51 81 97 94 68 62 88 
86 53 83 74 52 53 98 64 92 52 
60 88 83 76 98 68 80 55 96 50 
59 55 65 96 98 66 97 67 71 63 
86 97 81 83 86 54 83 74 77 73 
75 75 97 89 71 75 95 66 75 88 
74 83 79 55 66 95 53 91 64 85 

50 74 51 64 99 50 61 93 78 85 
88 69 74 77 54 51 66 91 58 53 
52 91 66 83 78 83 88 96 98 56 
99 60 84 74 62 67 95 60 62 59 
84 76 61 74 69 53 58 57 89 83 
79 71 70 80 52 90 92 77 99 78 
78 95 64 59 60 81 98 63 90 97 
60 65 60 53 61 72 63 57 50 92 
91 90 83 65 66 94 70 85 63 61 
65 86 73 77 56 64 73 86 60 79 


