
4
10


50 79 70 70 
66 81 73 54 
63 87 68 90 
88 74 68 75 
64 88 71 87 
81 72 68 91 
99 78 69 99 
66 97 78 64 
53 77 62 80 
74 58 93 57 


68 50 55 67 57 53 55 58 89 98 
85 75 62 72 66 66 51 79 96 90 
57 93 80 99 82 55 74 57 63 56 
72 50 97 95 90 54 55 98 74 77 
59 61 73 84 56 65 71 97 77 54 
89 73 54 54 78 81 74 65 77 76 
78 84 84 60 54 66 98 52 89 58 
51 60 63 51 69 57 64 58 80 70 
60 90 84 84 51 86 75 58 76 75 
58 59 73 71 71 93 64 68 89 75 

62 76 57 62 56 66 75 67 71 71 
66 85 88 71 95 55 81 51 76 72 
99 73 94 85 70 73 96 87 67 96 
59 94 67 50 52 67 69 58 52 88 
84 61 50 70 73 93 71 78 93 70 
71 64 60 67 86 92 59 71 72 89 
63 65 77 95 61 51 53 56 50 86 
89 87 94 97 63 90 97 55 93 94 
69 83 92 72 69 83 54 77 66 81 
86 88 89 59 82 61 75 84 62 63 

90 70 60 93 59 67 66 86 80 99 
97 97 57 67 90 51 99 89 58 82 
56 68 70 64 62 95 65 66 97 56 
71 55 75 68 67 68 65 59 69 70 
75 62 83 86 95 99 55 89 61 64 
67 71 70 80 94 61 66 94 95 88 
51 59 72 52 86 58 71 68 64 69 
56 71 90 91 63 75 50 89 51 98 
97 80 85 94 64 71 68 60 72 76 
54 58 62 81 80 77 78 69 53 85 

97 87 91 59 87 52 68 55 81 74 
98 82 72 97 87 77 84 55 75 62 
67 66 69 86 50 98 54 78 51 78 
94 73 98 65 52 94 80 94 91 99 
96 73 79 82 94 76 77 73 76 99 
96 93 61 70 60 82 83 58 54 78 
58 96 80 73 62 93 83 80 79 87 
50 64 94 71 50 92 88 65 56 88 
64 59 55 80 71 50 97 68 63 65 
50 62 76 99 87 83 73 91 80 86 


