6
100

50 76 56 65 91 55 
85 86 90 65 98 92 
77 94 59 97 66 83 
72 68 92 62 77 91 
75 61 93 63 53 64 
51 82 90 98 95 73 
97 88 50 60 72 98 
78 92 85 88 74 61 
55 94 80 79 96 53 
91 87 50 74 54 61 
87 99 96 55 61 58 
52 75 73 89 67 79 
86 66 96 58 60 78 
91 83 51 63 80 59 
98 95 89 87 59 78 
88 63 62 87 74 93 
96 85 83 74 78 85 
94 52 51 89 71 80 
70 96 91 74 59 78 
94 56 71 83 56 68 
86 90 58 52 95 94 
72 84 68 56 59 65 
92 90 79 61 74 77 
78 81 78 60 52 56 
81 99 76 52 97 86 
69 82 69 73 83 73 
84 88 54 54 50 60 
88 75 75 79 65 50 
64 71 51 80 91 91 
71 87 79 55 85 87 
82 92 59 63 82 99 
52 65 76 60 51 52 
58 90 96 66 77 61 
95 94 65 60 68 86 
66 96 56 81 57 81 
93 96 72 92 98 74 
78 94 52 51 71 72 
79 52 77 98 84 63 
84 74 76 75 75 98 
61 65 75 71 83 80 
69 63 70 51 78 60 
93 58 56 92 92 53 
64 73 85 81 84 87 
70 84 79 89 86 75 
71 67 92 76 82 69 
89 71 84 82 81 79 
88 88 76 52 65 94 
55 83 97 59 55 88 
52 58 68 87 86 86 
51 53 88 57 82 73 
98 82 91 63 94 75 
96 73 53 70 85 69 
77 73 84 85 62 85 
92 74 54 87 70 99 
71 70 88 59 56 69 
97 74 68 71 92 75 
51 78 66 64 95 51 
97 56 59 85 54 61 
86 81 75 79 86 96 
99 73 68 88 50 95 
98 80 90 96 99 89 
92 63 82 90 70 61 
77 60 80 91 55 63 
62 60 56 73 87 73 
76 81 93 61 75 83 
99 82 55 82 68 90 
92 77 54 61 81 97 
51 66 61 82 90 93 
84 86 89 66 51 93 
50 91 67 50 95 71 
53 60 70 95 50 86 
96 59 53 91 98 56 
89 89 88 53 96 87 
90 60 80 88 54 71 
79 87 73 71 55 73 
65 76 51 72 89 73 
82 73 95 85 77 95 
74 90 91 82 79 69 
79 57 93 95 58 86 
65 86 53 61 72 90 
56 84 71 65 56 91 
82 70 74 88 85 54 
99 79 57 86 61 84 
95 79 96 69 69 74 
85 99 85 80 99 83 
89 64 97 54 77 87 
70 62 96 82 89 74 
51 72 92 55 60 95 
59 78 59 74 96 89 
56 50 94 56 77 87 
50 79 94 52 68 57 
98 99 58 78 54 94 
54 64 76 55 76 60 
88 50 65 82 79 71 
56 89 58 60 71 92 
97 69 53 79 91 85 
74 91 92 65 54 66 
52 73 57 60 66 54 
87 78 75 86 64 64 
95 84 69 69 94 85 

60 95 86 90 99 56 87 60 54 53 61 79 76 66 51 83 78 78 83 96 51 62 73 78 87 92 66 98 62 56 67 68 96 63 68 78 74 79 60 67 93 68 92 84 64 72 88 58 75 97 92 50 77 77 84 60 92 74 87 68 72 89 50 63 96 78 53 66 74 86 72 84 74 91 53 84 62 69 81 75 57 60 65 89 78 55 67 82 72 55 76 87 67 87 59 73 51 85 52 52 
66 73 58 64 63 82 86 57 59 90 57 54 64 55 62 63 70 51 67 82 65 97 74 98 76 67 84 51 51 61 59 59 65 89 82 51 68 59 52 70 58 63 75 69 73 55 93 83 86 90 73 72 59 96 99 69 70 67 91 55 78 60 88 53 67 58 60 79 64 98 80 79 82 91 61 85 87 64 76 50 82 53 71 63 54 97 69 51 56 80 95 67 70 99 61 99 75 80 92 63 
99 57 97 61 94 68 54 60 85 59 84 86 60 69 63 59 62 72 84 79 79 76 73 53 85 52 83 70 57 66 69 51 87 54 76 71 60 78 90 77 98 59 56 53 63 78 61 54 92 73 59 89 57 61 83 85 76 80 84 85 81 61 55 95 74 58 59 87 74 87 52 63 92 60 62 71 59 86 73 59 75 58 57 61 86 84 61 88 72 68 59 59 59 53 77 75 89 59 80 91 
61 59 83 83 50 64 70 83 84 56 76 64 66 84 58 50 64 64 60 93 93 54 73 63 73 69 83 91 66 84 60 76 95 52 94 62 82 67 75 56 87 53 77 81 76 93 70 93 84 66 68 71 52 55 80 60 57 93 99 90 53 57 50 57 88 88 54 76 53 73 88 94 56 89 90 55 53 90 97 93 69 66 62 50 88 58 89 99 83 77 79 51 85 50 63 72 90 83 77 51 
76 76 52 69 64 57 89 54 52 98 63 56 84 94 63 98 70 68 64 53 67 83 57 76 83 61 93 59 67 77 77 83 94 55 69 68 92 59 83 65 83 78 57 80 53 67 79 63 57 87 93 56 50 79 88 82 77 52 69 53 96 51 61 78 54 98 93 53 76 80 98 81 89 63 89 52 98 78 95 99 57 56 70 82 52 52 76 50 52 50 80 87 61 78 61 77 61 98 80 89 
86 87 83 68 84 93 66 98 91 77 89 89 85 82 81 71 80 76 87 96 65 57 85 85 88 91 77 62 96 61 86 68 51 62 84 72 58 51 61 50 87 65 70 78 92 89 92 51 53 88 79 89 78 84 82 86 88 50 95 79 63 85 69 55 70 53 68 86 91 83 85 74 60 95 76 50 58 82 98 57 88 85 68 79 69 50 82 79 63 70 72 80 58 77 63 95 98 82 81 52 
60 77 72 93 71 72 73 81 89 76 51 68 91 99 76 84 74 86 53 69 82 83 74 78 71 88 50 64 90 84 51 60 66 98 88 89 64 98 61 85 88 67 92 76 53 79 74 50 52 98 72 55 89 73 57 70 75 55 51 81 91 66 61 56 72 65 86 62 94 83 67 83 97 99 58 70 88 98 79 72 57 50 73 69 89 76 74 75 73 72 61 78 60 95 63 59 61 68 62 96 
89 56 94 88 76 56 73 95 62 89 87 77 83 90 70 92 53 94 59 78 59 67 86 96 76 68 94 53 76 98 62 55 58 53 82 52 74 58 82 82 63 68 72 59 86 78 54 97 59 82 60 55 68 85 62 54 74 83 56 50 77 72 91 74 86 93 97 63 97 50 83 89 98 72 97 82 95 63 88 95 68 73 86 82 62 81 95 60 70 84 88 72 86 85 60 82 84 89 62 67 
54 94 54 77 73 94 84 71 57 97 69 56 81 56 92 90 83 66 66 88 65 89 87 90 55 74 97 83 74 84 78 53 99 75 54 78 73 88 89 67 98 56 76 97 92 69 70 57 86 71 76 69 90 69 92 95 92 55 58 92 80 86 94 67 94 78 63 96 99 79 63 92 88 95 76 67 91 64 76 72 97 54 60 64 94 56 56 84 64 53 62 88 85 50 54 65 83 95 87 54 
91 96 58 52 86 89 81 83 77 58 89 55 92 81 79 61 89 92 55 97 54 91 86 61 94 81 95 50 84 92 69 66 55 51 78 62 95 82 63 86 69 57 69 81 69 95 93 52 88 56 86 52 52 80 90 72 89 71 65 65 55 58 53 94 65 75 63 83 64 65 67 86 84 87 83 55 61 75 56 66 62 61 50 79 73 93 54 72 61 75 95 95 53 51 60 84 74 84 87 65 
91 66 69 93 92 51 94 91 81 56 74 95 85 82 51 83 87 95 99 62 55 60 61 99 73 79 75 83 97 66 61 65 74 52 76 75 50 63 63 80 96 97 99 57 72 89 50 66 97 63 83 86 55 73 51 86 97 88 79 87 57 70 57 58 60 82 97 61 67 89 55 75 53 69 83 60 76 78 59 97 51 72 59 93 71 84 89 88 97 96 84 71 93 53 80 99 78 50 54 55 
63 65 82 70 87 66 69 77 55 51 65 64 86 88 86 94 85 63 64 81 70 79 98 89 86 64 56 98 92 72 68 66 87 67 96 81 70 96 54 75 82 58 89 77 84 66 94 80 86 69 70 70 71 92 81 85 69 80 58 84 83 89 69 92 58 75 53 63 88 87 63 99 83 71 95 55 80 68 83 56 84 96 88 99 61 91 90 72 71 65 84 67 52 93 82 87 99 60 77 66 
89 78 61 82 73 93 90 59 69 92 85 60 67 98 61 94 67 53 66 66 86 74 58 61 70 98 94 74 81 93 67 91 89 51 59 54 50 64 94 80 83 80 76 85 55 67 74 60 94 51 98 73 79 95 51 66 51 78 98 54 77 76 81 79 92 69 79 82 88 75 58 67 64 50 76 82 56 98 76 60 63 79 54 82 69 96 90 59 50 85 94 51 72 86 88 63 91 81 83 76 
71 50 85 88 67 79 99 75 82 51 68 59 69 80 75 53 62 82 76 69 86 84 69 99 77 78 76 97 82 82 70 91 86 60 97 77 55 66 87 82 73 55 56 90 97 72 73 98 59 77 57 60 71 72 97 93 64 74 72 70 60 81 86 86 59 78 82 86 71 77 61 61 99 78 63 74 78 80 69 88 52 88 54 98 76 64 56 84 84 93 61 97 71 59 50 66 53 76 70 75 
