6
60

82 52 90 99 81 51 
81 92 81 51 50 52 
66 68 89 67 66 89 
88 97 71 89 59 61 
78 58 54 78 72 66 
72 82 95 64 73 72 
91 64 76 95 85 71 
86 80 56 65 59 80 
50 98 72 81 73 70 
58 97 97 62 58 97 
59 53 68 72 72 52 
59 84 83 64 92 78 
80 95 99 91 88 67 
53 72 96 73 97 96 
71 61 76 63 75 57 
52 66 83 96 67 89 
82 61 68 58 67 51 
61 75 91 96 53 51 
58 75 82 59 50 52 
93 66 82 68 73 91 
57 70 89 96 91 93 
92 77 89 80 99 53 
99 50 97 75 61 64 
56 53 78 83 83 92 
79 78 68 98 90 83 
65 75 54 74 69 53 
52 58 93 68 82 86 
95 89 77 63 84 59 
88 66 67 60 89 74 
83 82 84 78 97 54 
94 97 99 93 51 74 
76 74 61 85 91 99 
64 86 60 77 71 68 
55 75 72 67 58 73 
62 97 94 90 63 89 
61 95 84 77 81 82 
86 67 78 61 73 80 
50 99 71 73 70 65 
87 98 67 88 71 78 
83 83 93 54 80 95 
73 63 58 69 52 70 
59 70 81 84 56 88 
51 65 86 93 81 77 
56 61 54 85 80 92 
93 92 79 51 79 51 
94 70 74 64 68 85 
62 91 83 85 80 56 
89 83 71 57 82 54 
88 76 60 82 66 95 
74 98 78 62 95 52 
97 86 64 55 73 81 
88 63 94 65 73 86 
74 70 93 51 85 62 
56 95 82 68 91 57 
89 96 55 88 54 76 
89 61 50 99 91 91 
51 96 82 61 89 81 
85 79 62 59 64 98 
83 69 88 58 83 68 
58 64 87 75 60 91 

87 59 88 89 65 97 73 59 52 64 93 73 92 57 94 90 62 57 58 67 83 83 70 88 66 59 89 70 99 50 87 65 74 63 53 88 92 83 78 96 62 76 65 58 60 92 93 98 68 77 83 74 78 63 59 80 52 73 79 83 
67 96 98 58 72 83 71 68 92 93 89 66 82 98 54 75 63 88 99 61 56 81 68 73 88 99 84 70 64 65 79 62 54 57 67 96 78 60 86 90 91 77 88 91 79 58 83 70 64 98 66 69 94 72 81 85 94 91 96 78 
56 74 70 72 72 63 54 55 96 73 64 81 99 72 63 69 51 78 79 67 97 86 53 54 65 70 58 76 88 57 89 63 83 73 79 92 87 59 88 82 94 75 95 62 86 60 57 68 78 67 86 91 51 93 57 51 50 70 66 96 
97 52 66 99 72 62 59 92 80 56 58 93 92 73 64 55 92 63 65 94 76 80 76 74 62 85 50 59 74 78 79 64 99 66 80 95 50 86 68 96 53 75 67 97 86 64 95 62 88 94 83 68 58 50 87 53 68 85 78 97 
94 60 92 64 73 62 86 70 87 68 86 55 59 90 84 90 73 75 84 90 65 77 53 72 83 83 83 97 88 87 68 92 74 72 70 98 92 80 61 70 89 55 82 64 51 71 97 64 54 93 60 80 98 66 66 83 95 56 84 74 
60 92 60 60 70 98 81 76 76 65 70 71 56 54 79 72 57 57 94 61 71 89 61 57 76 73 61 91 79 87 70 63 61 50 80 89 99 50 90 63 59 77 72 96 91 53 77 55 86 63 95 99 60 94 69 57 88 91 52 75 
75 81 82 91 86 98 64 91 51 75 99 98 89 80 53 70 73 60 90 58 52 79 97 88 79 71 80 94 71 70 95 77 75 75 89 99 83 84 85 91 89 87 66 63 60 79 99 98 93 95 76 81 86 63 76 98 72 64 50 91 
92 95 87 61 86 60 65 61 94 94 87 78 85 50 79 77 84 97 70 63 85 82 78 55 69 89 83 57 93 97 95 95 57 71 82 98 63 74 85 90 88 59 56 92 61 86 78 54 74 72 99 98 75 95 89 86 61 69 79 53 
60 51 72 76 58 91 74 87 96 53 66 96 89 67 95 84 70 78 77 87 78 66 53 57 89 73 60 97 66 69 61 97 65 67 99 96 89 59 58 97 87 90 53 74 65 94 59 90 67 61 70 64 96 53 58 85 95 51 50 94 
99 82 97 80 96 59 77 62 91 96 82 50 67 87 84 76 85 66 61 90 90 90 99 60 91 91 56 83 63 66 53 71 88 73 69 79 60 84 57 68 71 51 85 78 52 89 98 62 52 98 52 80 56 92 66 89 81 96 75 86 
57 63 93 57 80 64 73 66 66 52 95 77 88 84 56 83 78 80 81 63 95 68 69 64 75 78 80 97 79 86 64 51 52 54 70 93 76 51 67 84 94 90 97 64 76 73 97 95 95 69 97 86 82 94 82 63 52 66 79 83 
98 79 78 97 83 79 66 74 81 99 63 68 64 80 94 95 92 59 57 68 84 80 52 72 89 94 73 91 73 95 83 88 97 63 53 81 67 70 51 50 84 90 72 97 53 97 81 95 60 82 63 69 69 51 82 77 83 89 82 66 
56 61 57 54 76 60 53 82 78 54 92 89 69 50 70 94 95 83 66 63 67 90 83 65 86 92 91 88 93 96 55 60 85 55 84 77 56 87 85 98 85 53 98 64 76 74 79 64 76 74 63 83 77 65 50 63 70 65 84 59 
60 62 71 72 89 50 76 76 70 62 54 57 70 66 86 85 93 53 78 67 80 95 85 96 71 51 56 76 89 58 86 85 83 65 65 57 65 69 76 87 76 82 81 81 73 51 69 61 91 86 82 68 57 51 92 50 80 52 97 53 
52 64 61 99 89 92 97 66 70 92 96 66 89 90 55 69 57 62 73 99 54 55 54 55 90 73 76 60 87 61 78 55 60 83 60 86 62 61 93 94 99 61 67 61 68 79 98 74 73 83 65 67 95 70 85 64 80 67 53 95 
88 96 61 71 67 83 93 98 86 96 79 70 89 55 57 80 85 70 96 91 60 67 56 77 68 96 82 65 78 95 85 52 68 71 77 87 71 92 77 55 92 96 51 92 95 99 92 75 62 70 84 56 89 84 70 99 64 54 85 94 
73 58 51 83 78 87 52 56 59 88 84 79 62 57 59 88 74 53 63 94 86 93 69 52 79 75 67 90 73 83 92 95 56 60 62 67 75 67 90 56 92 66 90 67 63 59 78 97 63 95 80 77 52 78 93 53 54 83 61 62 
77 88 94 93 65 95 74 63 59 80 85 75 58 99 51 64 82 80 77 90 65 62 55 55 64 99 54 65 64 56 92 66 84 56 78 51 81 88 90 82 64 62 58 65 59 96 93 97 63 71 80 57 72 51 58 74 59 96 90 63 
63 92 58 97 64 79 61 55 97 58 52 61 84 78 57 60 78 65 92 55 96 73 58 54 88 80 64 65 96 51 71 74 69 91 68 58 95 55 70 99 67 78 72 98 52 80 60 61 72 86 81 69 78 89 54 89 81 65 63 53 
80 80 76 92 92 50 86 61 66 91 83 76 82 94 72 93 78 89 99 86 64 50 88 69 78 70 79 81 80 53 73 81 66 77 68 83 72 87 92 99 88 85 58 50 95 80 53 77 82 88 73 86 67 75 85 54 82 63 79 82 
95 60 62 95 99 51 50 81 63 87 85 63 90 55 71 86 96 67 63 98 61 68 90 97 61 55 50 71 66 93 70 65 64 66 85 74 80 76 52 69 60 75 69 84 84 93 63 67 72 88 86 87 76 71 82 73 85 66 83 81 
71 73 70 65 82 77 90 59 81 51 80 66 53 55 92 56 78 61 85 72 51 92 82 97 83 89 54 86 78 66 92 89 55 93 64 91 90 51 54 93 66 86 96 79 95 63 88 69 87 65 57 77 57 69 92 85 82 89 68 51 
97 85 74 98 96 99 79 54 87 64 77 51 73 52 71 55 50 85 70 99 59 85 71 64 99 51 72 95 65 90 96 94 69 57 66 68 62 87 68 77 52 85 62 80 97 78 52 59 88 90 86 63 50 78 93 61 87 74 85 67 
58 57 56 66 67 77 70 90 99 99 85 69 92 72 99 98 94 80 82 98 93 87 95 88 83 95 98 94 62 70 89 60 76 98 85 61 58 82 73 67 90 91 58 67 53 91 71 54 85 50 64 70 84 91 79 85 65 95 76 78 
78 96 62 67 92 51 63 95 81 53 96 63 86 79 68 94 83 89 66 50 61 72 92 98 86 59 96 79 55 96 62 61 50 59 75 62 52 63 60 90 91 51 78 90 77 58 97 97 67 81 54 72 76 81 78 71 65 73 98 62 
82 85 95 51 56 50 56 92 53 59 50 92 55 62 96 90 59 80 78 54 63 96 64 98 77 80 97 91 82 86 97 64 81 82 75 67 94 59 83 83 75 87 65 54 50 75 63 59 92 57 76 91 93 83 51 66 65 77 72 63 
69 86 86 91 56 58 77 69 63 78 54 57 74 68 84 71 83 67 61 90 77 65 74 75 90 81 80 71 97 69 50 83 57 61 67 76 59 90 83 98 96 97 79 86 86 89 55 72 58 68 81 74 94 79 96 63 66 97 71 72 
52 93 52 63 54 74 59 84 56 73 67 72 56 70 83 64 52 68 87 61 63 76 68 90 94 71 78 51 77 77 81 96 94 52 88 53 51 79 66 82 82 57 83 93 81 74 99 61 84 58 71 65 85 84 58 75 79 87 57 79 
72 83 59 95 56 72 87 73 62 79 76 92 53 95 98 53 56 55 94 59 74 56 68 89 90 63 50 73 94 93 63 92 68 80 61 60 67 51 83 79 79 62 81 91 80 85 73 87 96 76 95 65 66 55 64 52 87 64 57 58 
95 69 97 51 83 89 67 53 82 93 67 93 79 52 87 91 70 79 85 93 59 61 93 54 73 69 71 70 91 55 75 90 96 73 94 53 82 83 71 59 73 53 53 58 67 76 55 68 94 61 95 94 95 84 88 56 54 78 93 68 
75 86 73 85 80 88 85 52 90 72 63 53 83 57 83 61 98 54 63 71 71 87 55 58 80 57 77 60 63 54 84 62 51 97 94 65 71 85 59 65 50 79 57 79 99 70 85 79 65 89 57 61 69 65 50 70 57 77 91 98 
73 69 97 67 70 81 89 96 87 56 58 73 81 67 69 66 69 97 83 51 93 93 97 52 91 77 66 61 56 86 68 81 60 64 75 64 93 85 70 51 59 68 53 74 60 97 66 70 54 65 50 59 99 89 91 54 75 72 65 90 
65 75 85 57 98 78 79 89 75 53 77 61 86 80 58 61 87 95 76 56 61 70 52 79 80 80 95 60 63 65 82 58 57 57 50 56 72 99 54 91 82 72 56 55 97 50 94 82 97 94 83 70 72 91 86 65 84 74 79 74 
57 63 72 92 75 91 69 62 86 65 60 59 76 86 77 67 70 58 73 90 72 89 59 65 59 93 97 84 91 79 99 66 96 77 97 66 66 86 96 71 87 72 99 99 82 60 89 77 62 95 66 50 62 96 80 81 86 99 52 55 
67 74 97 56 58 97 89 53 69 51 54 56 93 92 69 64 94 87 74 85 82 92 96 82 57 50 80 53 88 99 74 92 96 71 69 59 78 83 99 75 52 65 61 76 76 70 81 61 58 61 64 55 87 70 80 78 68 59 84 52 
59 64 55 74 61 97 74 92 96 67 98 65 97 77 57 99 88 80 93 80 70 94 95 56 69 72 82 82 95 75 84 94 87 56 57 76 61 95 52 72 62 83 98 77 83 65 90 67 82 89 77 67 57 90 56 95 94 79 67 79 
78 71 68 54 72 94 55 71 60 91 69 68 86 90 68 62 70 99 54 51 98 71 76 85 79 90 68 88 92 57 50 93 76 96 67 52 69 94 53 69 99 62 90 68 92 58 63 51 78 60 62 71 69 68 56 54 96 98 80 83 
59 78 74 50 69 63 92 60 54 51 83 71 95 61 73 80 91 70 56 57 51 67 80 72 93 94 55 79 56 87 81 75 75 53 76 90 74 50 94 68 96 66 56 67 74 89 99 86 79 88 82 77 60 86 70 58 59 70 83 50 
89 83 79 72 77 52 95 59 97 90 68 89 99 75 85 84 52 84 62 59 57 97 72 70 96 57 94 78 71 58 56 73 87 59 51 93 75 56 78 71 65 71 80 77 62 81 83 90 98 65 75 57 68 84 55 69 67 65 87 96 
