0,21,3,15,3,11,1,9,15,27,26,0
0,6,11,2,9,13,16,2,12,9,16,0
0,91,86,83,78,75,68,96,85,93,101,101
0,93,90,84,81,79,73,97,89,96,106,106
0,19,6,11,4,3,18,17,7,5,5,0
0,9.5,1.5,11,1.3333,0.75,3.6,17,1.75,1.6667,1,0
0,4,8,9,8,4,6,2,3,6,5,0
0,0,7,7,6,4,2,5,2,10,8,0
0,9,0,6,9,7,3,3,9,10,8,0
0,7,9,0,5,8,5,9,2,5,10,0
0,3,10,6,0,9,9,8,9,2,8,0
0,5,8,6,7,0,7,6,5,4,6,0
0,10,10,5,7,3,0,6,2,7,9,0
0,8,8,4,5,7,3,0,3,5,2,0
0,7,7,5,9,3,6,5,0,4,2,0
0,7,5,4,6,8,6,6,4,0,6,0
0,8,3,9,8,4,8,4,7,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0
