0,15,23,12,35,20,18,34,10,32,30,0
0,17,13,18,13,2,2,13,15,8,19,0
0,122,101,104,131,97,111,125,103,115,110,131
0,128,105,110,135,98,112,129,108,118,116,135
0,5,3,9,10,11,20,17,15,11,20,0
0,0.83333,0.75,1.5,2.5,11,20,4.25,3,3.6667,3.3333,0
0,9,2,9,10,6,9,8,9,6,9,0
0,0,8,8,3,10,10,7,2,7,10,0
0,3,0,9,3,10,7,3,5,4,10,0
0,5,9,0,9,3,3,5,8,7,2,0
0,10,8,9,0,10,7,4,6,2,5,0
0,8,2,7,2,0,6,2,10,9,3,0
0,3,10,9,10,6,0,5,9,10,8,0
0,5,5,2,6,3,8,0,7,10,4,0
0,4,9,10,6,7,7,4,0,8,2,0
0,2,2,3,5,9,9,9,10,0,3,0
0,2,2,2,6,8,2,5,2,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0
