6
20

83 62 55 68 68 76 
59 73 96 82 69 98 
99 78 60 74 66 99 
62 96 56 67 70 89 
93 98 95 50 99 93 
73 78 78 92 72 56 
90 60 62 56 61 95 
76 93 81 81 96 85 
54 95 53 95 79 76 
78 73 85 91 82 75 
87 85 93 51 54 57 
73 61 96 64 93 98 
52 51 67 74 82 86 
86 71 57 85 56 90 
97 91 82 73 52 79 
94 61 80 73 55 52 
56 87 52 64 53 64 
69 51 70 78 93 93 
72 70 80 91 60 74 
90 54 54 92 90 85 

92 98 66 69 64 70 64 88 90 54 99 80 73 65 59 95 94 79 65 50 
77 72 64 83 60 71 75 50 93 84 67 77 79 90 64 58 84 70 64 95 
85 91 93 76 81 82 86 95 74 84 76 69 66 77 99 57 61 54 98 75 
78 72 74 51 79 95 69 80 91 90 67 61 73 73 75 78 76 52 95 78 
61 82 95 63 65 85 67 67 57 95 68 94 96 68 52 52 70 55 63 87 
92 65 64 54 68 96 57 89 64 91 71 50 73 73 86 71 51 73 60 78 
64 77 89 64 94 89 59 65 64 94 71 52 75 66 53 54 59 99 60 95 
80 52 62 83 79 61 92 65 50 52 62 53 64 76 73 57 77 50 74 89 
82 80 53 98 98 55 92 73 91 70 88 56 64 95 84 83 95 75 60 56 
52 82 53 64 53 61 83 84 67 57 98 62 74 62 84 75 89 56 91 51 
92 76 97 54 94 83 83 75 84 73 80 95 89 91 79 88 52 99 56 67 
85 52 71 51 57 81 91 83 67 91 66 89 75 80 58 73 70 50 74 88 
90 85 85 51 58 74 99 81 88 61 56 58 58 72 75 62 82 51 66 51 
55 56 76 72 89 60 54 53 89 62 56 54 86 94 96 95 89 54 96 73 
90 53 77 66 85 71 62 80 61 94 79 64 60 85 54 96 76 98 73 76 
59 71 71 75 99 59 57 89 50 55 64 62 79 93 69 90 68 68 72 64 
57 93 76 89 88 77 61 89 98 50 68 61 79 64 90 62 55 64 50 90 
67 53 84 75 76 91 83 91 53 99 97 97 50 56 54 85 70 57 81 97 
89 65 66 73 69 51 66 63 69 86 96 87 58 65 66 86 71 74 75 92 
56 73 63 78 87 74 54 97 87 93 98 63 91 62 95 61 82 66 91 93 

77 94 73 74 94 79 69 97 59 51 62 82 63 82 68 74 93 92 99 74 
65 86 66 62 59 54 50 57 95 54 84 91 69 73 92 62 68 81 64 83 
73 94 69 59 54 52 60 74 91 79 54 53 75 70 96 56 65 69 55 58 
76 67 97 66 72 90 65 81 61 78 69 50 86 58 57 53 79 61 64 95 
65 79 96 97 56 80 64 70 57 96 85 79 69 69 59 75 86 79 98 90 
69 84 91 80 86 77 93 80 72 75 55 87 88 57 55 56 70 66 56 55 
68 85 57 84 53 62 92 58 99 51 94 92 94 52 77 63 63 68 66 86 
95 60 50 79 93 60 78 89 69 83 71 79 89 67 91 74 92 78 85 81 
65 94 60 75 97 94 78 66 83 78 68 74 54 65 93 73 63 81 58 82 
79 82 85 55 98 74 64 79 94 76 83 77 91 50 79 71 68 92 81 60 
84 95 70 67 87 82 79 92 84 75 98 96 78 93 87 98 64 87 71 79 
52 71 61 62 68 51 64 81 74 64 84 67 98 97 81 98 77 73 71 51 
52 92 77 83 81 73 94 54 76 70 86 58 88 88 72 88 51 67 60 81 
74 91 63 58 52 77 98 64 73 77 76 56 71 95 56 90 77 96 93 54 
83 72 81 96 57 64 95 59 64 61 70 51 81 72 91 94 69 69 60 77 
56 87 84 59 84 54 83 91 79 94 66 51 64 84 98 52 73 66 52 77 
81 83 57 60 89 59 99 52 70 96 57 53 85 74 66 91 90 70 90 64 
70 89 50 98 73 81 94 58 94 66 66 90 87 58 82 50 77 54 76 56 
88 90 77 71 65 58 79 68 79 74 80 77 94 60 93 81 88 93 76 60 
95 70 66 76 51 60 50 50 53 72 85 77 78 60 98 51 51 59 70 61 

74 59 55 82 69 95 96 76 65 97 86 66 95 84 86 93 89 82 62 78 
84 77 76 75 77 82 96 59 53 84 72 70 80 99 96 68 68 89 97 88 
74 67 70 76 66 90 55 91 50 89 78 69 74 57 71 99 50 87 58 96 
77 87 75 65 96 54 60 63 71 98 91 50 91 68 90 89 54 90 78 52 
60 78 94 79 82 84 52 60 81 68 52 81 63 57 59 82 98 80 93 79 
84 79 93 73 98 80 84 71 78 63 79 86 79 50 71 57 81 92 77 65 
63 61 87 67 82 82 96 93 80 59 77 91 85 89 87 83 88 58 55 59 
93 76 99 94 55 52 72 86 83 81 91 79 68 84 77 84 76 96 53 64 
58 88 96 70 98 78 81 89 58 67 99 70 61 63 54 55 52 79 96 51 
70 66 90 91 64 86 96 58 82 89 83 67 53 76 88 60 50 92 63 91 
55 73 81 79 97 73 66 90 53 51 69 94 74 59 83 54 55 62 57 56 
51 74 68 71 76 93 61 80 50 67 65 88 77 62 69 61 88 63 54 88 
66 87 60 90 80 78 75 63 94 84 60 71 68 85 59 54 92 53 98 73 
96 97 88 66 64 96 55 90 94 99 65 95 83 52 96 58 74 50 64 68 
54 74 70 98 82 57 97 61 83 56 80 67 71 64 76 75 89 58 56 60 
71 87 58 68 85 73 67 84 71 61 78 74 64 86 66 86 92 66 62 54 
98 88 88 84 60 81 78 65 99 76 87 88 95 70 66 89 76 51 57 83 
83 91 90 92 57 94 75 82 52 96 69 97 68 62 77 62 90 80 90 78 
59 86 88 92 65 78 76 94 58 71 57 72 96 51 85 51 83 75 79 64 
88 50 53 79 96 92 52 58 80 93 72 63 50 58 85 82 55 94 90 67 

50 64 75 83 72 61 79 97 88 81 58 80 62 86 75 59 52 72 72 56 
81 68 66 83 86 67 98 58 82 93 83 52 57 77 62 92 83 65 59 63 
96 52 55 56 96 86 55 82 75 53 71 84 50 62 58 63 68 66 53 94 
71 98 67 50 87 99 79 58 52 63 51 67 86 77 58 73 55 77 73 93 
74 69 89 65 66 90 76 67 66 99 86 50 50 86 87 88 54 87 98 94 
62 73 75 55 51 81 70 76 60 90 92 52 65 97 52 67 64 57 71 82 
88 76 82 97 56 94 62 66 76 68 66 62 78 60 81 64 83 87 53 86 
91 74 90 93 85 90 76 65 70 61 66 67 72 82 55 74 51 97 97 60 
83 96 74 65 76 78 99 90 77 76 58 57 81 81 61 66 67 94 50 80 
70 87 61 64 70 71 53 70 86 87 53 93 84 84 66 88 66 90 84 93 
