0,50,32,35,82,83,41,41,79,77,72,0
0,10,3,17,6,11,13,10,5,12,10,0
0,79,45,61,96,110,84,62,104,99,111,111
0,84,47,70,99,116,91,67,107,105,116,116
0,18,8,16,16,17,3,5,14,18,9,0
0,3.6,4.0,1.7778,5.3333,2.8333,0.42857,1.0,4.6667,3.0,1.8,0
0,9,2,8,2,8,1,1,5,3,3,0
0,10,4,3,5,8,2,2,5,5,4,0
0,0,3,6,2,3,6,7,9,2,7,0
0,2,0,5,4,8,8,9,2,9,6,0
0,4,6,0,8,10,5,2,6,10,10,0
0,9,3,2,0,10,5,4,3,10,4,0
0,4,5,9,2,0,4,10,9,8,10,0
0,10,2,6,5,7,0,5,5,6,6,0
0,4,7,2,5,10,8,0,3,6,4,0
0,10,10,3,8,4,2,3,0,7,8,0
0,8,4,8,6,9,4,9,6,0,10,0
0,5,7,9,3,3,10,4,9,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0
