0,82,63,62,112,16,78,101,42,9,2,1,35,26,36,71,68,26,47,41,89,0
0,9,5,14,2,3,12,19,5,4,2,16,15,18,6,13,2,4,8,10,3,0
0,184,80,124,133,102,161,216,161,139,110,26,66,54,129,125,106,134,65,61,116,216
0,193,85,137,135,105,172,234,166,143,112,41,80,71,135,137,108,138,73,70,119,234
0,9,10,12,13,2,3,11,19,6,14,3,2,11,14,9,9,9,16,13,6,0
0,1.0,2.0,0.92308,6.5,0.66667,0.27273,0.61111,3.8,1.5,7.0,0.2,0.14286,0.64706,2.3333,0.75,4.5,2.25,2.0,1.4444,2.0,0
0,5,1,5,6,1,2,2,1,3,3,1,1,3,7,4,3,4,6,5,1,0
0,10,8,4,10,7,6,5,6,6,8,5,2,2,8,3,4,2,7,5,2,0
0,0,10,8,6,3,10,2,10,5,5,4,3,2,4,5,7,10,2,3,6,0
0,5,0,3,7,5,9,10,4,4,8,5,8,10,8,8,9,5,8,4,5,0
0,4,7,0,3,10,9,6,6,2,7,3,10,5,4,9,2,10,7,8,7,0
0,10,10,5,0,9,10,9,4,2,2,5,3,2,6,7,8,8,2,7,7,0
0,6,8,3,2,0,4,10,9,4,7,7,4,6,5,3,5,2,8,2,4,0
0,6,4,6,4,6,0,8,6,8,8,4,5,10,7,3,8,6,5,4,9,0
0,9,5,9,6,3,4,0,5,4,9,9,3,10,10,9,7,9,8,7,3,0
0,3,10,6,3,6,3,5,0,8,2,8,5,2,8,6,7,7,9,9,2,0
0,3,4,7,4,7,3,5,3,0,3,4,7,10,8,6,10,2,10,9,3,0
0,3,2,3,4,5,9,2,7,2,0,9,6,6,9,2,6,10,8,5,6,0
0,2,7,10,6,5,6,3,9,2,4,0,10,3,4,8,2,2,9,6,5,0
0,9,7,2,7,3,5,2,9,8,9,8,0,7,6,6,9,10,10,9,3,0
0,2,8,7,7,9,9,9,9,7,5,4,2,0,5,5,7,8,8,3,7,0
0,2,10,9,2,8,3,5,4,7,4,8,5,5,0,10,7,9,7,3,4,0
0,9,4,5,3,3,10,2,6,10,7,8,8,10,4,0,8,3,10,4,4,0
0,8,8,10,6,7,6,4,8,3,5,8,9,6,7,3,0,8,3,10,6,0
0,9,4,6,2,8,3,9,2,10,9,3,2,9,9,6,2,0,3,6,6,0
0,10,10,10,6,2,4,10,6,3,4,3,4,8,9,10,7,4,0,7,2,0
0,2,8,7,2,6,6,5,4,2,5,6,10,7,8,7,2,3,6,0,3,0
0,3,4,7,4,4,8,9,5,4,8,8,8,10,3,4,8,2,4,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
