0,31,47,32,17,24,26,18,13,35,6,0
0,8,5,20,10,15,2,17,11,6,4,0
0,68,88,86,57,62,69,101,76,88,49,101
0,72,91,96,62,70,70,110,82,91,51,110
0,13,16,16,19,11,5,12,4,19,20,0
0,3.25,5.3333,1.6,3.8,1.375,5.0,1.3333,0.66667,6.3333,10.0,0
0,2,7,7,2,4,2,4,1,8,10,0
0,3,7,5,4,3,8,8,5,9,8,0
0,0,7,9,10,6,3,4,3,5,6,0
0,5,0,9,8,10,9,9,3,8,9,0
0,6,2,0,10,7,5,3,8,6,10,0
0,9,3,5,0,5,3,10,7,10,9,0
0,7,7,5,6,0,7,5,6,6,6,0
0,2,5,3,2,6,0,8,9,6,8,0
0,8,4,5,7,5,4,0,8,2,7,0
0,9,7,5,10,7,3,3,0,5,4,0
0,8,4,4,8,6,2,10,2,0,7,0
0,8,6,8,6,2,7,3,3,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0
