0,35,59,14,100,29,8,113,55,104,60,98,4,143,125,117,127,60,97,90,83,0
0,13,8,20,6,14,13,9,4,2,10,5,15,9,17,15,12,5,20,7,19,0
0,122,140,90,185,107,87,194,129,176,139,184,79,212,201,190,202,145,172,165,157,212
0,124,141,92,186,109,89,195,130,177,140,185,81,213,203,192,204,146,174,166,159,213
0,7,6,10,6,17,20,2,12,3,17,20,3,19,2,14,16,12,18,19,13,0
0,3.5,6,5,6,8.5,10,2,12,3,17,20,1.5,19,1,7,8,12,9,19,6.5,0
0,3,7,2,6,6,4,2,10,9,9,2,9,4,10,5,3,3,5,9,6,0
0,0,8,9,3,10,7,5,3,2,4,7,5,9,9,5,7,4,9,2,3,0
0,3,0,10,10,3,5,6,8,10,6,4,7,9,5,6,9,10,8,8,7,0
0,2,6,0,2,5,8,4,7,5,10,10,9,10,6,7,10,7,5,6,2,0
0,2,7,2,0,10,5,8,8,2,8,10,10,7,8,5,7,6,6,3,8,0
0,7,6,5,7,0,6,9,5,5,9,4,8,7,9,5,10,7,5,7,9,0
0,10,2,8,8,8,0,4,7,8,5,9,3,3,7,6,6,9,8,3,10,0
0,5,8,8,4,7,10,0,9,9,6,10,7,10,7,7,6,6,8,8,10,0
0,5,10,4,3,5,4,3,0,6,7,7,2,6,4,10,4,3,5,7,6,0
0,10,5,4,5,10,9,9,2,0,4,9,5,3,6,8,5,6,8,2,4,0
0,10,10,8,3,3,8,3,10,10,0,10,8,10,8,5,6,5,10,2,2,0
0,8,5,6,6,8,10,7,7,2,6,0,10,8,9,9,2,10,9,3,6,0
0,10,9,7,10,7,2,5,4,4,7,8,0,9,8,3,9,7,8,2,7,0
0,8,6,4,7,9,5,9,5,2,4,7,6,0,2,2,2,8,2,5,8,0
0,5,5,3,2,5,7,6,3,3,3,2,8,8,0,2,5,8,5,9,2,0
0,7,3,9,5,8,4,6,4,8,6,6,5,7,5,0,9,5,7,7,7,0
0,4,3,8,2,9,4,9,4,8,5,7,10,3,5,4,0,6,6,6,6,0
0,4,4,10,6,4,8,5,4,9,9,6,10,5,3,4,7,0,2,9,3,0
0,8,8,2,5,6,7,6,3,7,9,5,9,4,9,2,9,3,0,2,10,0
0,6,9,3,10,10,7,10,5,2,8,10,5,8,4,6,9,7,9,0,7,0
0,5,8,2,9,6,7,2,3,10,3,9,6,4,4,2,10,8,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
