0,51,34,14,48,29,41,24,53,4,31,17,48,19,38,3,0
0,8,12,6,13,2,12,15,20,16,16,10,14,17,3,19,0
0,198,167,142,188,176,171,169,183,143,164,159,182,166,170,142,198
0,199,169,143,190,177,173,171,185,145,166,160,184,168,171,144,199
0,8,11,10,12,13,4,19,16,17,17,14,5,7,13,12,0
0,8,5.5,10,6,13,2,9.5,8,8.5,8.5,14,2.5,3.5,13,6,0
0,2,7,7,6,7,7,8,10,3,4,9,7,8,9,5,0
0,0,8,4,6,8,6,6,8,6,10,7,8,7,10,6,0
0,4,0,5,10,4,6,10,9,3,3,7,8,6,3,10,0
0,5,5,0,5,4,2,8,3,8,6,4,9,2,3,4,0
0,6,5,6,0,8,5,4,6,5,4,9,2,3,8,9,0
0,10,3,5,4,0,5,6,2,9,8,4,4,5,8,7,0
0,7,9,6,5,10,0,3,9,2,10,8,9,4,7,10,0
0,4,9,7,4,6,9,0,7,7,8,7,4,8,8,6,0
0,6,6,2,5,10,8,5,0,10,7,3,10,4,7,10,0
0,7,10,4,6,6,10,2,5,0,3,7,8,7,9,5,0
0,3,3,7,8,9,7,8,9,9,0,7,2,10,4,6,0
0,9,9,3,4,9,2,10,5,2,2,0,2,6,5,3,0
0,10,8,7,3,3,7,4,2,2,4,3,0,10,3,6,0
0,7,5,4,5,5,9,4,3,4,9,7,4,0,2,5,0
0,2,7,7,6,6,10,10,2,10,10,3,6,10,0,7,0
0,9,10,6,2,8,3,3,7,2,2,6,6,3,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
