6
60

57 97 60 73 53 85 
78 55 77 81 51 92 
65 97 91 54 78 66 
58 56 73 64 97 79 
74 69 53 68 52 65 
58 89 86 99 52 82 
71 83 79 62 99 71 
58 59 87 64 98 78 
62 57 52 58 68 51 
71 59 84 96 93 87 
72 65 77 56 68 63 
72 62 63 98 90 94 
53 84 91 72 52 70 
90 51 77 66 75 87 
53 84 77 86 77 76 
78 71 96 88 60 90 
65 59 59 80 82 99 
53 73 89 80 96 81 
99 85 97 66 58 57 
95 73 98 83 82 98 
84 76 68 89 58 66 
72 51 81 50 75 60 
66 63 64 82 97 60 
63 66 60 89 85 83 
95 85 93 64 92 84 
53 95 63 52 60 61 
94 66 99 90 51 93 
85 96 67 79 54 73 
92 88 77 50 68 52 
72 84 59 55 59 79 
68 78 55 93 51 77 
55 87 51 60 65 69 
62 96 80 64 93 63 
60 55 59 81 87 61 
68 95 73 67 99 96 
53 93 79 69 90 60 
81 73 58 77 77 90 
55 58 80 51 77 70 
85 65 56 56 71 59 
52 59 54 78 82 50 
74 59 96 78 88 75 
70 70 54 85 73 64 
89 76 94 97 95 77 
52 90 59 57 50 93 
86 77 63 97 51 62 
52 63 92 85 61 64 
72 99 56 50 90 68 
77 85 67 85 80 86 
98 97 53 96 50 88 
71 79 98 98 74 90 
53 53 89 71 53 63 
62 95 77 63 99 89 
69 95 69 53 67 83 
81 86 81 86 84 56 
82 81 91 68 70 77 
65 99 66 87 93 67 
97 88 55 63 70 68 
71 99 62 60 59 82 
70 54 91 76 89 94 
75 78 79 60 80 87 

67 54 52 59 79 85 90 53 81 65 68 82 99 72 99 62 98 63 66 99 64 60 79 51 66 83 66 88 62 98 86 85 90 70 50 56 59 57 89 55 73 64 54 77 99 63 84 67 83 67 79 84 67 56 85 59 66 72 97 60 
60 61 64 63 69 66 66 98 57 71 59 80 71 72 74 69 57 90 73 96 85 85 80 53 76 70 99 82 80 63 90 90 62 59 63 54 51 68 78 68 59 69 58 90 82 74 82 77 67 88 79 69 71 69 90 64 76 67 91 84 
84 78 72 60 68 60 68 63 54 74 86 52 98 63 54 98 59 82 87 85 52 68 94 84 90 99 53 56 53 52 75 55 65 98 93 62 79 99 55 68 86 71 51 57 87 65 84 86 93 66 83 87 70 55 57 96 68 92 98 86 
84 75 90 50 72 61 91 57 70 75 98 82 66 94 70 97 52 58 67 88 86 60 66 86 80 71 87 70 66 90 89 79 77 89 91 94 51 80 94 85 52 73 93 74 61 50 86 77 54 93 63 83 91 57 91 62 90 92 66 70 
75 50 67 76 73 82 61 59 63 84 66 98 75 84 98 68 61 54 92 98 94 67 91 89 56 56 73 94 96 53 80 82 71 72 67 61 91 75 64 77 90 64 78 92 85 96 71 70 67 90 58 79 84 57 59 71 63 71 72 97 
51 99 53 77 52 87 73 69 85 91 80 90 93 67 64 80 84 72 71 78 78 55 72 95 96 69 64 98 83 75 56 69 73 63 61 64 62 72 67 55 68 73 81 87 55 92 83 75 82 92 71 80 68 90 70 86 96 85 53 67 
91 73 86 62 80 89 87 51 84 94 83 84 96 87 71 91 75 84 91 76 50 74 91 89 51 81 73 64 81 80 91 76 95 87 97 84 73 56 56 67 63 78 53 71 90 64 78 74 81 92 79 59 77 57 82 67 63 54 59 55 
54 69 82 76 97 80 62 60 82 54 51 60 56 74 51 77 82 59 64 60 75 97 78 56 85 73 80 94 90 58 89 78 75 60 80 96 94 81 91 83 62 87 99 92 74 55 71 80 51 74 55 99 58 74 87 85 81 53 58 92 
89 55 63 56 69 87 73 70 71 60 84 79 74 86 65 58 99 69 80 93 75 66 54 90 81 90 73 92 62 61 67 79 86 57 58 63 87 76 57 75 77 88 52 86 88 92 58 99 53 70 71 57 77 82 90 53 66 85 75 66 
79 73 61 59 75 65 74 96 55 59 92 79 86 92 57 65 67 87 84 67 77 60 97 59 50 98 83 94 92 98 60 65 55 60 92 54 82 66 64 51 67 77 86 95 72 53 84 57 90 59 76 59 77 80 59 60 74 51 61 85 
95 59 68 90 63 65 80 99 79 61 89 72 81 76 86 55 80 80 92 69 80 85 93 82 51 77 92 51 57 80 84 73 72 50 70 79 58 94 98 52 91 55 66 57 66 78 84 51 52 86 94 53 67 78 75 92 83 52 94 67 
97 96 86 69 90 63 75 95 87 84 99 53 94 79 90 86 96 96 70 51 56 60 56 73 50 96 65 91 66 83 52 56 78 52 66 91 90 98 70 90 53 67 91 67 88 75 90 67 87 88 59 77 50 64 70 74 63 66 69 98 
68 58 93 64 53 86 61 99 89 84 67 64 55 63 58 59 63 81 67 92 91 55 74 67 94 56 63 63 64 60 84 60 65 79 71 59 91 56 67 62 51 64 69 98 80 73 66 68 95 95 86 77 62 84 59 79 64 76 63 57 
89 94 81 92 89 74 64 98 95 84 66 85 80 61 55 82 78 70 51 79 93 74 69 97 96 97 55 86 83 84 91 89 95 64 89 90 88 75 83 82 94 60 92 50 76 77 54 77 78 56 93 61 80 67 72 99 88 94 91 59 
74 60 58 85 53 90 56 58 61 58 97 53 98 88 95 75 72 66 93 90 61 75 79 63 68 78 55 66 58 82 57 61 78 71 97 75 83 63 60 55 61 78 92 70 99 73 62 94 94 86 65 82 63 74 91 78 60 92 98 84 
56 97 75 57 93 73 77 69 93 65 63 68 52 79 63 67 99 92 57 85 87 52 98 86 91 99 65 74 82 52 68 57 73 85 91 53 71 61 66 86 63 97 54 82 94 56 55 79 60 88 88 60 76 86 68 52 98 64 60 95 
94 90 80 70 90 89 87 78 84 74 63 82 62 54 72 92 82 89 90 96 94 70 96 90 95 73 63 68 66 62 69 95 89 78 71 52 96 72 74 79 90 58 51 73 60 70 53 62 83 96 68 65 61 74 94 51 84 95 85 69 
60 73 87 74 56 68 95 62 83 70 77 87 99 85 72 92 62 56 98 61 92 79 82 52 76 54 79 99 62 99 91 74 77 77 53 75 82 93 69 66 83 76 86 72 83 66 74 76 65 98 83 93 76 73 60 88 51 54 76 50 
55 51 93 68 89 87 93 52 89 57 79 87 74 62 72 62 72 86 63 70 80 83 68 56 99 89 96 97 90 81 50 94 72 70 77 63 89 61 78 92 73 71 86 78 68 62 83 56 65 95 94 66 50 59 58 96 94 55 61 72 
51 61 63 54 67 70 92 63 85 56 66 80 69 62 85 73 66 67 66 88 95 78 78 61 62 89 93 89 52 72 93 58 83 78 91 69 84 51 57 74 88 56 98 54 76 95 63 57 91 77 59 55 53 53 62 75 52 85 72 61 
70 96 58 59 78 80 69 87 92 74 76 63 88 88 65 68 81 89 90 53 88 65 75 52 73 76 81 87 66 55 91 55 51 53 76 97 76 82 67 62 58 98 59 94 81 56 71 56 68 58 69 80 53 56 51 93 88 67 81 85 
98 94 87 85 89 52 95 92 59 96 82 73 83 97 89 69 68 85 56 68 67 58 53 66 88 86 69 99 55 95 65 82 72 92 66 66 58 76 85 95 71 67 81 66 86 76 81 76 84 57 85 95 68 84 78 83 99 89 60 88 
84 95 84 94 79 77 83 80 85 72 79 90 67 64 91 51 56 66 63 88 96 83 77 75 61 97 72 96 60 94 51 76 96 53 77 53 58 81 84 90 95 73 93 55 77 75 58 55 97 62 82 77 50 58 64 78 62 73 59 85 
98 52 94 87 86 68 96 51 81 61 91 58 83 99 70 86 67 56 71 84 70 97 53 60 58 93 93 68 94 81 78 55 60 60 70 59 51 86 77 97 80 73 77 85 89 90 53 55 67 75 86 88 61 72 81 53 97 82 98 69 
66 67 74 83 56 99 96 84 90 95 62 97 72 78 73 65 98 88 83 72 80 91 92 78 52 78 85 73 76 84 69 62 89 66 88 81 67 66 91 86 59 78 90 56 89 78 62 73 94 55 65 62 59 57 60 61 53 71 67 57 
53 84 74 58 54 51 57 89 54 72 52 73 72 59 57 82 52 81 63 82 98 64 93 68 81 76 73 61 74 93 61 65 93 58 90 72 51 87 84 94 54 70 60 91 95 61 68 89 91 89 98 89 76 97 78 57 63 97 99 90 
83 60 59 91 94 95 95 81 71 81 89 70 74 60 68 92 64 76 95 65 90 68 86 99 62 62 69 90 52 58 69 65 61 55 80 83 86 66 76 59 88 89 78 52 76 63 77 52 93 61 87 60 75 70 67 77 67 95 66 51 
62 52 85 77 88 57 86 56 96 65 89 60 86 81 52 61 80 52 55 56 93 88 93 83 88 79 58 81 56 78 91 51 74 86 64 71 99 92 55 86 87 82 99 69 68 56 97 81 80 62 98 97 84 59 92 89 85 91 82 57 
54 94 71 67 76 65 87 98 78 89 96 65 61 96 58 62 86 61 64 95 60 71 87 81 71 57 97 72 89 99 67 94 87 99 63 70 94 56 98 59 80 64 54 67 78 84 59 51 87 86 53 98 61 74 74 96 89 58 65 80 
83 60 52 64 81 85 64 59 78 86 71 81 64 58 74 89 86 91 98 69 98 92 83 55 55 59 86 54 92 79 50 52 81 80 98 70 71 64 58 56 68 78 70 69 81 88 70 92 63 97 51 72 85 62 74 95 67 84 88 53 
51 81 52 79 56 63 99 69 81 79 56 58 56 58 64 69 73 77 83 84 90 75 67 61 84 78 84 84 89 68 81 65 88 60 98 64 96 79 90 97 61 70 86 75 57 79 98 51 66 75 91 99 81 97 50 73 51 52 95 64 
86 80 53 90 68 71 72 86 54 86 57 97 64 76 66 99 85 80 58 85 74 91 51 96 69 60 92 71 78 72 96 52 73 70 66 89 77 93 68 77 75 60 53 80 51 73 89 65 96 73 78 62 69 54 96 98 87 56 90 69 
71 52 65 70 73 91 90 85 84 95 99 76 53 81 74 63 58 75 88 96 54 78 81 84 77 63 68 65 89 53 83 64 92 72 94 86 95 71 72 73 51 51 74 80 84 73 87 67 86 84 81 82 83 53 83 56 77 63 97 90 
73 77 79 60 55 51 98 76 75 87 59 57 82 77 70 79 78 80 69 65 87 56 69 68 63 80 69 59 60 56 86 64 75 57 66 51 87 69 51 96 88 70 66 90 61 77 70 70 73 57 99 78 76 58 82 94 70 57 61 58 
63 97 68 71 64 95 67 81 62 70 86 80 67 91 53 91 93 95 57 68 89 98 53 96 96 74 94 89 90 55 70 63 87 88 89 88 85 75 64 96 93 79 98 50 70 85 86 64 58 89 84 91 51 66 57 53 55 81 88 91 
77 56 90 82 89 53 86 94 88 52 78 70 85 75 89 71 66 82 66 76 80 96 64 66 89 71 77 65 99 79 85 61 79 79 81 99 71 87 56 98 74 95 83 73 87 95 89 66 61 93 82 64 57 56 74 82 74 58 69 70 
60 61 80 99 94 55 87 63 59 63 79 88 73 58 82 76 71 98 72 71 56 69 80 85 97 87 79 58 81 94 66 80 87 70 54 92 98 56 68 92 72 85 66 67 67 55 95 75 95 77 53 68 52 52 90 67 98 77 90 57 
70 72 64 65 52 77 54 89 64 84 68 53 87 87 95 86 68 89 53 91 91 87 50 86 53 73 57 50 89 70 66 72 94 64 70 60 73 81 54 56 82 54 51 95 97 64 84 50 59 73 89 91 99 69 52 96 73 88 63 50 
