6
20

78 95 55 72 97 67 
62 89 58 69 54 76 
93 76 89 89 95 85 
62 90 72 93 93 75 
74 52 61 68 87 54 
53 93 57 77 94 82 
68 52 97 67 94 51 
58 80 87 52 87 85 
92 68 94 60 69 76 
82 75 82 91 86 82 
74 82 99 97 84 55 
72 54 73 59 89 81 
95 78 83 75 52 84 
67 86 69 73 77 88 
98 79 62 91 70 62 
55 99 57 86 77 58 
91 65 93 79 58 79 
85 76 98 89 55 57 
84 99 70 60 99 80 
56 87 84 84 88 95 

73 83 78 69 60 58 69 55 83 73 59 95 61 55 79 96 78 57 60 79 
54 79 60 86 63 67 71 51 90 84 56 71 91 90 96 51 94 98 85 94 
95 64 82 99 75 66 99 79 69 83 59 63 95 69 80 91 58 74 58 72 
81 54 75 51 69 70 73 60 82 80 74 85 69 68 80 97 98 83 92 50 
86 58 92 96 84 54 91 50 62 80 81 55 50 74 56 54 51 78 78 59 
91 70 89 52 57 74 97 77 51 55 59 52 58 63 52 54 76 97 55 85 
74 61 97 77 78 82 67 74 97 68 88 62 86 86 63 87 96 75 54 80 
82 91 54 54 71 93 93 82 82 56 51 76 55 93 51 59 59 81 64 74 
87 83 86 96 76 79 53 58 91 66 53 98 82 64 61 80 79 90 82 82 
50 88 59 86 98 90 83 85 64 69 67 98 65 88 87 62 66 90 55 63 
51 74 95 61 85 86 73 86 95 60 57 55 61 81 93 59 96 71 63 76 
56 64 69 67 51 53 50 53 72 73 70 51 66 88 90 52 61 64 89 84 
68 96 83 66 97 80 53 99 51 59 73 77 81 72 69 67 60 71 59 82 
75 93 64 62 68 77 92 99 78 85 83 99 59 56 99 53 78 98 88 55 
57 76 75 84 79 60 52 91 55 75 78 71 92 83 86 74 81 88 82 65 
90 89 81 97 59 85 55 86 91 81 97 64 97 92 96 70 59 71 75 73 
54 68 91 95 62 84 89 76 81 77 78 64 69 62 92 53 86 82 78 93 
50 89 65 52 86 94 93 68 94 59 66 96 75 69 64 74 52 51 66 66 
74 55 54 91 61 84 62 67 83 56 99 63 54 81 88 99 64 77 71 95 
99 66 63 71 79 76 82 71 75 57 87 82 97 72 64 84 52 69 59 85 

71 59 53 65 98 93 81 57 75 50 95 69 61 57 65 74 50 93 70 59 
89 82 76 74 72 64 81 82 95 51 57 64 84 95 74 50 72 59 81 88 
61 83 79 90 56 96 73 77 53 92 76 77 53 81 63 83 78 77 60 62 
66 90 67 61 59 80 63 91 83 55 50 72 76 56 81 54 63 81 93 99 
54 98 61 58 53 69 54 92 93 93 60 51 80 82 64 81 93 99 87 94 
85 97 87 96 58 50 67 62 58 92 71 96 62 53 92 93 67 64 53 80 
84 79 92 67 77 66 96 67 52 96 64 72 53 50 90 52 84 73 70 55 
66 75 89 82 61 70 78 99 88 86 89 82 65 68 88 69 89 64 70 92 
52 99 55 89 61 65 98 66 87 91 89 74 50 94 65 78 51 67 64 59 
79 53 76 82 90 78 52 59 96 89 70 74 97 87 61 56 56 86 73 71 
91 80 59 56 54 95 99 70 85 86 71 91 84 55 70 71 91 50 74 63 
52 69 64 73 93 97 76 77 95 50 89 50 97 85 95 74 54 95 62 84 
81 60 68 72 51 88 88 64 93 57 85 52 70 57 55 53 87 84 77 72 
52 64 81 75 91 50 97 78 70 87 71 58 72 72 95 82 85 81 54 71 
80 89 82 99 77 76 72 79 62 59 79 53 91 55 68 59 69 82 88 76 
88 97 95 67 92 55 73 80 55 76 67 83 96 97 52 58 59 87 86 52 
98 59 77 68 50 90 80 72 70 91 88 98 76 52 57 74 56 55 75 56 
86 64 68 68 98 79 74 95 54 77 74 83 89 82 72 95 57 93 97 86 
87 52 53 92 89 99 70 85 98 98 89 87 58 56 62 99 79 89 50 89 
50 60 60 69 70 72 50 84 67 99 70 73 82 83 75 85 86 77 92 65 

53 79 89 78 74 84 55 92 64 80 55 91 94 54 65 90 67 98 54 81 
73 64 73 95 50 87 58 89 98 78 66 62 95 63 85 73 89 82 82 72 
65 63 70 81 87 66 91 88 73 66 76 86 85 68 87 77 60 67 62 71 
57 78 75 74 63 79 88 90 77 71 94 53 86 55 66 71 97 89 62 93 
94 73 86 66 82 56 56 79 75 82 72 85 50 60 61 79 56 57 52 80 
67 69 52 99 73 58 59 65 76 53 68 97 70 63 51 97 55 95 80 84 
82 86 99 74 74 90 82 53 82 91 94 75 70 89 89 53 91 78 75 66 
73 67 67 83 70 83 86 76 70 61 89 57 50 66 51 99 61 66 76 78 
52 99 94 77 98 63 56 51 56 76 73 65 52 65 65 69 80 92 50 55 
82 89 75 83 50 67 69 86 95 83 70 52 80 57 70 68 53 82 92 94 
76 56 73 71 76 98 91 91 88 72 88 51 82 98 76 99 65 90 99 84 
66 65 76 77 70 74 98 94 98 71 82 88 73 89 81 88 74 95 83 57 
86 72 65 56 66 81 59 52 61 78 99 65 98 78 84 71 63 79 54 62 
86 88 71 93 88 77 85 93 77 61 76 73 86 96 66 69 68 50 93 75 
78 92 88 71 98 73 58 98 73 68 81 98 76 63 68 64 71 98 90 71 
64 91 86 99 86 88 95 52 69 89 81 97 56 94 98 58 80 71 75 67 
80 52 76 90 57 57 91 51 88 56 57 84 57 71 50 80 80 54 53 84 
85 98 70 70 74 63 67 95 60 90 67 77 89 89 92 56 95 65 84 57 
57 62 77 53 90 71 57 71 69 83 71 77 63 88 94 81 79 74 86 71 
61 79 76 89 85 61 88 55 92 96 65 56 85 56 99 73 51 97 74 86 

56 91 85 65 81 97 78 85 93 50 58 55 77 90 98 68 86 98 53 87 
88 95 60 54 93 87 95 99 72 71 98 98 82 76 90 90 94 85 87 81 
87 99 54 84 61 56 90 74 71 74 69 54 72 75 68 82 66 84 96 70 
97 88 93 96 90 51 72 60 75 55 93 52 54 98 52 95 58 68 86 99 
84 97 75 71 86 71 57 97 76 75 95 60 89 94 79 62 63 58 63 78 
69 50 96 91 71 80 91 53 57 53 76 50 80 50 61 68 89 71 58 76 
51 50 57 94 84 90 74 69 84 62 81 63 99 68 76 70 94 53 51 93 
94 94 87 77 72 96 77 66 95 56 59 82 69 98 76 83 94 67 88 83 
90 52 51 70 76 57 99 99 85 60 93 51 51 52 69 82 65 76 66 55 
94 97 93 99 88 65 86 90 59 69 81 78 84 54 88 74 77 70 73 63 
59 76 63 91 88 67 70 92 66 73 57 73 51 72 70 80 54 50 79 88 
80 74 51 90 85 88 75 53 93 52 87 76 88 63 77 99 68 73 91 73 
86 93 54 62 54 58 92 90 66 63 63 51 64 80 79 60 96 75 96 95 
67 50 59 78 55 72 72 56 54 53 70 67 53 87 89 95 79 59 56 96 
99 75 51 98 83 89 55 58 69 61 59 75 62 83 89 83 87 94 58 76 
57 74 96 71 95 70 87 95 57 74 78 80 50 76 55 88 87 56 67 80 
84 90 95 67 99 95 50 62 96 96 98 85 96 67 62 92 99 68 52 78 
89 80 95 87 88 56 75 62 64 83 76 83 99 73 65 64 88 75 65 99 
97 94 62 58 70 87 98 59 92 55 92 50 83 55 56 58 58 69 77 88 
93 54 64 82 64 80 75 69 77 50 82 95 92 62 70 90 83 61 96 64 

64 51 86 72 64 62 91 59 86 65 61 57 61 94 88 65 99 87 51 58 
50 67 84 79 93 75 60 74 52 76 66 62 80 74 54 91 70 97 52 95 
70 76 73 80 59 66 93 95 65 65 70 67 51 65 97 76 53 83 71 64 
