0,16,26,13,29,57,18,50,4,55,23,45,28,42,7,37,45,17,46,22,12,55,47,53,1,47,45,39,18,50,55,5,50,48,10,24,9,26,35,27,41,26,17,32,50,6,25,8,52,8,27,0
0,19,15,10,18,7,3,12,6,17,11,7,15,10,13,17,19,2,17,8,15,4,6,11,19,17,10,11,9,4,16,13,19,16,4,20,20,19,17,2,13,6,3,4,16,12,7,11,4,5,10,0
0,593,414,394,608,556,505,682,406,456,606,569,626,424,502,573,585,638,507,459,616,652,525,627,557,521,618,527,548,450,670,457,502,491,557,430,594,636,584,608,534,586,475,546,649,499,627,425,621,665,456,0
0,603,422,399,617,560,507,688,409,465,612,573,634,429,509,582,595,639,516,463,624,654,528,633,567,530,623,533,553,452,678,464,512,499,559,440,604,646,593,609,541,589,477,548,657,505,631,431,623,668,461,0
0,11,11,11,8,9,20,5,11,5,10,6,8,12,20,12,15,18,8,14,10,13,11,14,15,17,20,19,14,18,4,17,2,17,5,7,13,9,8,16,4,8,10,19,19,13,16,12,16,11,3,0
0,1.1,1.375,2.2,0.88889,2.25,10.0,0.83333,3.6667,0.55556,1.6667,1.5,1.0,2.4,2.8571,1.3333,1.5,18.0,0.88889,3.5,1.25,6.5,3.6667,2.3333,1.5,1.8889,4.0,3.1667,2.8,9.0,0.5,2.4286,0.2,2.125,2.5,0.7,1.3,0.9,0.88889,16.0,0.57143,2.6667,5.0,9.5,2.375,2.1667,4.0,2.0,8.0,3.6667,0.6,0
0,17,61,53,67,85,28,100,80,75,9,25,50,55,64,88,4,36,76,47,50,93,3,64,8,55,89,35,74,3,53,23,24,7,54,10,45,57,7,85,11,14,87,37,82,90,70,19,71,89,84,0
0,9,8,10,7,7,2,9,5,7,3,6,9,6,7,3,6,6,2,8,6,2,5,8,3,2,6,3,10,10,8,6,6,2,8,3,8,4,6,10,8,2,7,5,4,10,4,4,9,7,10,0
0,0,10,3,8,9,4,6,4,4,2,3,3,7,5,2,4,3,10,6,7,10,9,6,2,10,5,5,4,9,10,5,8,3,4,2,7,6,8,3,10,3,3,3,4,7,8,8,6,2,10,0
0,6,0,5,6,7,7,2,5,6,2,6,4,4,9,9,8,10,5,3,9,3,4,10,10,6,8,3,9,7,10,9,4,6,6,8,3,2,2,10,7,4,2,3,5,7,4,9,10,5,3,0
0,10,7,0,9,5,7,5,3,2,8,7,8,2,2,7,3,10,7,6,9,2,9,8,5,2,10,8,2,9,3,4,8,10,3,5,8,9,10,10,7,8,7,6,8,8,3,2,9,4,2,0
0,2,5,10,0,10,10,7,9,9,3,7,9,3,6,10,4,3,3,2,6,2,9,10,3,5,3,2,2,9,6,9,2,7,2,5,6,7,6,2,8,3,8,10,4,3,2,4,9,5,5,0
0,10,6,6,10,0,8,8,6,5,3,8,6,6,5,5,7,4,10,10,9,4,3,9,7,3,3,2,4,6,6,3,2,2,5,8,9,5,2,7,2,7,7,10,5,2,3,2,7,4,4,0
0,3,5,6,9,8,0,6,5,4,5,3,2,5,4,9,7,2,7,3,5,5,10,8,7,5,6,10,6,4,9,10,4,6,7,4,6,4,6,6,6,8,9,10,9,2,10,7,10,5,10,0
