0,11,30,33,36,28,23,22,24,23,25,26,26,17,5,40,0
0,3,13,13,14,2,19,2,3,7,15,3,6,9,2,20,0
0,102,140,145,157,115,121,109,141,137,146,113,133,100,124,155,157
0,103,144,149,162,116,127,110,142,140,151,114,135,103,125,161,162
0,11,19,4,14,17,6,6,17,7,15,3,8,14,8,11,0
0,11,4.75,1,2.8,17,1,6,17,2.3333,3,3,4,4.6667,8,1.8333,0
0,7,5,7,4,10,3,10,7,2,3,10,5,5,6,6,0
0,0,8,10,9,4,2,2,2,7,6,5,7,2,6,3,0
0,10,0,9,4,6,9,3,8,4,8,10,10,5,6,5,0
0,5,10,0,10,5,10,8,4,2,8,9,10,5,9,4,0
0,10,10,2,0,2,7,2,10,2,9,9,8,5,2,4,0
0,7,7,2,6,0,5,7,8,2,7,7,5,8,2,4,0
0,9,3,4,9,4,0,5,4,4,2,5,5,6,7,5,0
0,4,3,5,10,9,6,0,8,3,7,10,2,4,4,6,0
0,5,7,2,8,7,9,6,0,2,3,9,9,4,7,5,0
0,7,5,9,9,10,7,4,6,0,6,5,4,9,6,4,0
0,6,7,9,8,10,6,5,7,2,0,5,9,9,8,3,0
0,9,9,4,8,3,8,4,2,4,2,0,4,6,2,10,0
0,8,9,3,6,8,7,10,7,2,5,10,0,9,7,10,0
0,10,4,2,2,3,5,8,6,7,4,9,10,0,2,5,0
0,4,6,3,8,2,2,5,10,2,4,3,8,7,0,7,0
0,9,9,9,8,9,9,8,3,2,10,7,8,5,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
