33	27	8	22	2	16	24	18	30	35	25	41	7	3	33	46	31	32	37	6	48	34	15	13	1	11	20	10	36	49	5	21	4	45	40	26	9	17	29	28	43	47	19	38	50	42	44	14	23	39	12	2640
33	27	8	23	36	22	18	29	48	49	45	17	43	41	15	30	37	46	34	16	40	2	1	19	24	42	21	47	35	33	32	31	25	6	38	28	4	20	10	14	9	26	3	50	13	5	11	7	44	39	12	2651
33	37	49	27	22	48	8	41	23	18	29	28	50	39	34	25	16	2	1	3	33	43	42	12	40	36	21	17	32	46	45	47	35	13	19	38	11	4	20	15	24	14	6	9	5	31	10	26	7	44	30	2728
33	27	8	23	48	49	45	22	41	18	29	30	35	50	37	26	12	2	16	24	40	44	47	43	17	34	32	28	1	4	42	21	19	13	33	6	11	9	20	15	3	25	38	5	14	10	31	7	36	46	39	2704
33	22	27	48	49	45	41	23	8	18	29	37	35	47	31	16	40	43	25	12	2	1	4	42	15	17	50	34	32	19	38	13	6	11	33	9	20	21	3	39	24	46	14	5	26	10	7	28	44	30	36	2702
33	22	27	48	49	45	41	8	18	29	35	30	40	15	50	14	16	43	25	12	2	1	3	17	31	42	37	34	32	21	19	13	47	38	36	6	4	46	11	20	24	23	33	9	5	26	10	28	7	44	39	2709
33	29	48	45	41	27	30	46	23	26	15	18	8	19	42	34	16	47	43	2	40	33	21	22	1	24	50	12	35	17	32	14	49	25	38	31	4	13	36	20	9	3	11	6	5	37	10	7	28	44	39	2703
33	22	27	48	49	45	18	29	41	8	40	43	15	19	31	2	23	16	33	1	24	50	42	36	21	12	17	26	32	47	35	25	38	14	46	37	4	13	34	20	9	3	11	6	5	10	30	7	28	44	39	2692
33	22	27	48	45	46	41	29	30	23	35	26	18	19	42	16	47	15	31	43	40	34	28	21	2	33	49	1	24	25	17	8	32	12	38	14	3	13	37	9	50	20	4	6	5	11	10	36	7	44	39	2704
33	22	27	48	49	45	41	29	37	46	30	18	15	28	34	47	21	16	40	23	42	35	14	43	19	8	2	1	24	25	17	12	32	31	38	33	3	13	26	9	50	20	4	6	5	11	10	36	7	44	39	2687
33	22	27	48	49	45	23	18	8	41	2	37	16	29	19	43	1	40	39	46	24	50	33	21	17	12	32	15	42	25	38	47	4	35	13	14	20	10	11	31	9	26	34	3	5	6	7	28	44	30	36	2704
33	22	27	48	49	45	46	37	8	41	2	16	18	29	19	43	15	40	1	24	33	17	12	32	50	23	42	39	21	47	25	38	31	35	4	13	20	10	14	11	9	26	34	3	5	6	7	28	44	30	36	2704
33	27	8	22	15	2	48	30	46	45	41	18	16	29	47	49	50	23	43	40	19	44	37	34	1	24	25	17	31	32	42	38	21	33	35	26	4	13	12	20	10	11	9	14	3	5	28	39	6	7	36	2702
33	27	8	22	2	23	16	48	45	18	29	40	50	41	47	44	39	43	19	15	1	24	33	21	17	12	32	42	25	38	31	26	35	49	4	13	20	10	11	9	14	3	5	28	34	6	7	37	46	30	36	2681
33	27	8	2	16	48	49	45	18	29	19	43	1	24	15	33	50	41	17	12	32	23	42	37	25	38	22	31	4	21	40	35	13	46	14	20	10	47	11	9	26	34	3	5	6	7	28	44	30	36	39	2668
33	22	27	48	49	45	23	8	41	2	16	18	29	19	42	43	1	24	33	44	50	37	46	32	25	17	38	31	34	15	4	26	40	12	13	20	10	11	21	3	14	5	9	28	47	6	7	39	35	30	36	2695
33	8	27	48	49	45	46	37	15	2	30	23	26	16	22	18	29	28	44	34	19	42	43	1	24	33	50	21	32	25	41	17	31	38	47	4	40	12	13	20	10	11	3	5	14	9	6	7	36	35	39	2698
33	27	45	41	15	48	49	30	22	26	35	37	8	18	23	2	16	29	28	50	34	40	43	19	44	42	1	24	33	32	25	17	38	31	4	12	13	20	21	10	47	11	9	3	5	14	6	7	36	46	39	2707
