12	17	9	12	5	15	7	11	3	10	1	20	2	16	4	19	6	13	8	14	18	1786
12	17	20	2	13	9	15	11	12	7	19	10	1	5	16	3	8	14	4	18	6	1734
12	17	2	20	19	9	11	12	7	10	13	1	5	15	6	18	16	8	14	3	4	1746
12	17	2	20	13	15	11	12	7	19	10	1	5	9	8	4	16	14	3	18	6	1739
12	17	2	12	13	15	9	11	20	7	19	10	1	5	8	14	4	16	3	6	18	1739
12	17	19	2	13	9	11	12	10	7	1	20	5	15	8	14	4	16	3	6	18	1733
12	12	13	17	2	20	7	1	5	19	16	11	9	15	4	10	14	3	8	6	18	1735
12	12	17	19	2	20	13	15	7	1	5	16	11	9	4	10	14	3	18	8	6	1748
12	17	20	13	19	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1776
12	12	13	17	2	19	20	15	7	1	5	16	11	9	4	10	18	14	3	8	6	1751
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	12	17	19	2	20	13	15	7	1	5	16	11	9	4	10	14	3	18	8	6	1748
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	12	13	17	2	19	20	15	7	1	5	16	11	9	4	10	18	14	3	8	6	1751
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	12	17	19	2	20	13	15	7	1	5	16	11	9	4	10	14	3	18	8	6	1748
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
12	19	13	17	20	2	7	1	5	12	18	11	15	16	9	4	10	8	14	3	6	1757
