43	24	4	28	25	19	46	16	22	11	10	36	20	37	35	1	47	30	2	31	38	18	5	17	41	32	29	7	42	12	23	33	3	45	49	9	48	34	27	40	43	13	50	15	14	44	39	26	6	21	8	3021
43	10	45	28	25	21	24	3	18	31	17	4	9	38	33	32	34	22	26	40	48	47	5	11	2	1	15	50	7	13	49	14	20	16	29	37	46	39	30	43	19	35	44	41	42	23	6	36	27	12	8	3024
43	24	28	10	36	5	11	47	35	26	32	25	46	21	18	48	41	4	33	50	43	3	14	34	40	9	49	45	2	1	7	19	38	16	13	37	31	22	15	44	39	42	20	23	29	30	17	6	27	12	8	3049
43	24	10	28	48	49	45	12	35	4	5	11	44	26	41	33	14	18	3	2	17	9	34	40	38	1	7	13	37	20	46	16	15	47	29	50	19	42	25	22	43	39	27	32	30	23	8	31	6	36	21	3050
43	10	49	24	22	31	4	5	50	16	18	36	35	11	21	3	34	40	25	23	46	9	2	19	38	48	37	45	28	41	47	33	27	43	42	1	7	13	20	29	30	32	26	15	17	44	14	6	8	12	39	3052
43	24	4	10	28	12	16	25	27	36	37	35	5	11	46	18	33	26	41	3	14	40	15	44	34	22	17	31	9	48	49	45	2	47	19	38	1	7	13	20	29	32	50	42	39	43	23	30	6	21	8	3012
43	28	45	27	24	12	37	4	22	31	39	10	36	41	5	46	11	16	43	14	18	3	35	40	9	2	19	49	47	38	25	44	48	33	1	32	7	13	30	42	26	20	29	50	34	23	17	6	15	21	8	3049
43	24	4	10	28	46	25	16	5	11	3	50	47	23	9	2	38	35	40	27	44	41	19	31	26	33	1	7	13	18	42	37	20	49	39	32	45	29	43	30	34	17	6	48	15	12	14	21	8	36	22	3012
43	24	4	10	28	16	12	25	46	41	5	50	11	3	9	2	47	31	34	19	18	44	38	35	26	33	23	1	7	13	40	42	20	29	30	17	27	49	45	43	48	37	32	14	6	15	36	21	39	8	22	2996
43	24	28	10	45	27	12	41	5	49	4	47	44	25	31	15	18	36	33	35	2	48	11	20	29	46	32	19	13	40	37	34	26	1	16	3	50	14	38	17	8	9	7	42	22	43	23	30	6	21	39	3051
43	24	4	28	45	25	10	50	47	46	21	40	41	35	18	5	11	16	12	3	30	43	9	2	34	23	37	26	38	33	1	7	13	49	48	44	19	22	42	31	39	20	29	32	17	14	6	27	36	8	15	3042
43	24	28	45	25	46	10	47	50	37	22	31	39	16	12	35	5	26	4	44	41	18	2	32	33	43	30	11	20	29	13	40	49	34	1	3	14	38	27	15	17	48	8	36	9	19	7	42	23	6	21	3066
43	28	45	27	12	24	10	50	41	49	5	25	16	43	32	47	4	46	31	33	48	11	2	18	42	20	36	23	29	30	13	44	19	34	1	3	37	38	35	17	8	40	9	7	26	14	6	15	21	39	22	3055
43	10	45	24	28	25	46	21	16	41	5	49	18	30	43	47	35	40	31	4	44	48	11	33	2	42	20	29	50	15	13	19	34	27	1	3	32	38	17	8	9	26	7	14	6	36	22	23	37	12	39	3043
43	28	12	45	24	25	46	31	16	10	47	22	41	49	5	43	4	33	35	40	30	34	44	48	11	37	2	18	42	20	27	29	32	19	13	1	3	50	9	17	14	26	38	15	8	7	6	36	39	23	21	3040
43	24	10	12	48	35	49	45	27	5	4	28	23	33	25	11	43	37	36	2	47	39	18	50	31	16	44	41	30	20	29	32	13	19	42	34	1	3	38	17	8	40	9	7	46	26	14	6	22	15	21	3128
43	28	24	12	45	25	46	10	41	16	5	50	43	4	47	22	33	35	40	31	30	34	44	11	37	2	18	42	20	27	29	32	19	39	13	1	3	9	17	14	26	38	49	15	8	7	6	48	36	23	21	3023
43	28	24	12	45	25	46	10	41	16	5	50	43	4	47	22	33	35	40	31	30	34	44	11	37	2	18	42	20	27	29	32	19	39	13	1	3	9	17	14	26	38	49	15	8	7	6	48	36	23	21	3023
43	28	24	12	45	10	41	5	46	4	33	25	40	27	31	37	43	30	34	16	44	48	47	36	35	11	2	32	18	42	20	29	19	13	1	3	9	17	50	14	26	38	15	8	7	6	23	49	21	39	22	3045
43	28	12	45	24	46	10	41	27	36	5	48	49	4	33	25	40	39	37	43	47	30	34	16	44	22	31	35	11	2	32	18	42	20	29	19	13	50	1	3	9	17	14	26	38	15	8	7	6	23	21	3066
43	28	12	45	24	25	46	31	16	10	47	22	41	49	5	43	4	33	35	40	30	34	44	48	11	37	2	18	42	20	27	29	32	19	13	1	3	50	9	17	14	26	38	15	8	7	6	36	39	23	21	3040
43	28	24	12	45	25	46	10	41	16	5	50	43	4	47	22	33	35	40	31	30	34	44	11	37	2	18	42	20	27	29	32	19	39	13	1	3	9	17	14	26	38	49	15	8	7	6	48	36	23	21	3023
43	24	10	28	25	36	16	5	4	44	41	47	37	40	45	46	39	27	49	48	31	33	34	32	50	21	11	2	43	30	18	42	20	29	19	13	1	3	9	17	14	26	38	8	7	15	6	23	35	22	12	3050
43	24	10	45	28	25	12	16	46	5	18	22	31	34	33	23	9	2	50	47	1	3	4	7	38	41	48	49	19	43	13	26	35	40	11	42	20	36	39	27	29	37	32	30	17	15	44	14	6	21	8	3032
43	24	28	45	49	25	48	10	46	33	27	32	41	47	5	18	50	34	9	2	1	3	4	40	31	7	26	35	23	37	38	39	36	21	19	13	12	11	16	43	42	20	29	30	17	15	44	14	22	6	8	3026
43	24	28	45	49	25	48	10	46	33	27	32	41	47	5	18	50	34	9	2	1	3	4	40	31	7	26	35	23	37	38	39	36	21	19	13	12	11	16	43	42	20	29	30	17	15	44	14	22	6	8	3026
43	24	10	28	25	36	16	47	21	49	5	45	18	48	27	43	40	46	30	41	32	33	50	34	9	26	2	1	3	19	4	7	38	13	37	44	22	11	42	20	29	31	35	17	15	14	6	23	12	39	8	3024
43	24	28	45	49	25	48	10	46	33	27	32	41	47	5	18	50	34	9	2	1	3	4	40	31	7	26	35	23	37	38	39	36	21	19	13	12	11	16	43	42	20	29	30	17	15	44	14	22	6	8	3026
43	24	10	19	46	25	16	12	49	5	45	18	48	28	47	31	34	9	2	1	3	30	50	4	7	38	33	13	40	35	11	42	20	41	29	15	17	37	44	27	14	43	22	26	32	39	6	23	36	21	8	3018
43	24	10	49	45	22	46	5	32	4	28	41	47	48	44	34	40	11	33	50	39	36	21	2	15	18	42	37	20	29	13	26	30	1	3	9	17	14	38	8	31	27	7	16	43	19	35	25	6	23	12	3045
43	24	10	28	25	36	16	47	46	45	21	49	5	18	27	43	48	40	30	41	32	33	50	34	9	26	2	1	3	19	4	7	38	13	37	44	22	11	42	20	29	31	35	17	15	14	6	23	12	39	8	3024
43	24	10	49	45	22	46	5	32	4	28	41	47	48	44	34	40	11	33	50	39	36	21	2	15	18	42	37	20	29	13	26	30	1	3	9	17	14	38	8	31	27	7	16	43	19	35	25	6	23	12	3045
43	24	10	49	45	22	46	5	32	4	28	41	47	48	44	34	40	11	33	50	39	36	21	2	15	18	42	37	20	29	13	26	30	1	3	9	17	14	38	8	31	27	7	16	43	19	35	25	6	23	12	3045
43	24	10	49	45	22	46	5	32	4	28	41	47	48	44	34	40	11	33	50	39	36	21	2	15	18	42	37	20	29	13	26	30	1	3	9	17	14	38	8	31	27	7	16	43	19	35	25	6	23	12	3045
43	24	10	46	45	22	49	5	32	4	28	41	47	44	31	34	40	11	33	37	21	39	2	48	50	36	18	15	42	20	29	13	30	1	3	9	17	14	26	38	8	7	16	43	19	35	25	6	23	27	12	3053
43	24	10	49	45	22	46	5	32	4	28	41	47	48	44	34	40	11	33	50	39	36	21	2	15	18	42	37	20	29	13	26	30	1	3	9	17	14	38	8	31	27	7	16	43	19	35	25	6	23	12	3045
43	10	22	46	24	45	41	49	5	25	27	32	47	50	31	4	44	34	40	11	33	21	2	28	37	15	18	42	20	29	13	26	30	1	3	9	17	14	38	8	7	36	16	43	48	39	19	35	6	23	12	3032
