90	77	34	11	27	56	81	28	88	67	35	24	20	7	54	51	62	75	6	43	38	60	21	87	79	1	71	74	83	65	47	12	89	33	13	25	92	15	98	37	48	41	23	86	40	52	78	100	2	46	72	5	32	42	84	10	97	9	57	95	68	30	26	22	8	31	91	4	18	50	69	96	61	44	16	90	82	14	39	99	3	17	76	63	36	94	29	70	49	80	45	64	58	19	85	55	73	66	59	53	93	6671
90	34	67	81	38	48	15	96	43	95	99	90	65	51	62	11	39	44	75	83	18	80	87	40	92	89	52	10	6	61	2	74	22	77	46	25	66	20	12	47	88	27	94	70	97	26	54	72	24	37	42	4	33	73	31	13	50	86	14	7	60	84	64	45	57	91	82	36	23	8	21	68	32	49	98	16	69	78	100	76	5	17	41	56	85	71	63	9	3	93	79	35	30	1	29	58	28	19	55	53	59	6746
90	46	90	83	48	64	34	38	88	57	82	44	74	6	62	43	54	84	51	96	97	3	25	87	52	49	40	94	98	76	15	68	21	22	92	63	1	2	36	12	5	10	24	78	65	72	19	27	67	20	9	37	69	11	18	50	39	33	35	60	47	23	86	95	14	7	59	26	80	8	75	4	81	100	31	70	77	58	30	56	32	42	99	45	79	16	71	73	41	61	55	13	89	85	28	17	29	91	66	93	53	6812
90	100	6	99	67	64	57	82	48	90	46	79	11	70	96	54	51	62	76	65	87	77	43	27	20	24	45	30	92	52	97	95	18	86	78	12	88	1	23	50	60	21	40	38	49	56	63	31	26	33	83	75	39	3	36	2	32	5	10	61	37	72	71	9	68	73	84	15	41	25	94	98	44	22	35	14	7	16	74	34	42	4	58	47	28	59	13	17	8	69	19	85	81	29	66	55	80	91	89	53	93	6796
90	70	90	67	46	83	48	34	88	65	96	82	79	87	95	74	38	40	72	35	18	92	20	54	47	49	11	24	60	21	56	23	43	51	10	15	94	33	14	6	86	42	69	13	36	31	2	12	64	77	32	16	5	17	75	57	97	80	37	84	62	63	26	71	44	91	27	4	7	22	8	98	52	9	28	68	25	100	41	78	1	3	50	73	89	39	66	99	45	61	30	85	76	81	29	58	19	53	93	55	59	6735
90	77	46	34	57	67	80	88	79	96	64	11	92	90	91	76	65	40	83	62	82	44	27	78	38	74	48	100	24	99	52	21	15	72	45	51	23	10	20	84	18	35	54	41	94	97	87	70	33	95	49	50	56	39	47	6	25	98	36	2	32	12	5	26	42	4	86	31	9	22	14	30	71	7	8	60	61	63	58	37	68	73	16	69	13	17	1	3	43	19	29	81	55	75	93	28	89	85	59	66	53	6768
90	77	100	65	48	57	83	34	20	96	15	76	88	89	64	92	75	46	72	84	71	62	63	44	74	55	28	67	39	21	1	24	98	11	40	97	87	80	68	58	38	35	54	51	60	78	56	86	47	36	90	94	52	26	73	23	10	85	12	6	43	22	70	99	31	27	14	45	2	32	33	18	42	5	82	41	13	79	37	25	4	9	59	95	17	81	3	16	61	30	7	8	69	49	50	19	91	29	66	53	93	6803
90	81	77	100	17	64	70	88	67	48	75	83	57	54	11	34	82	65	27	72	87	92	46	96	55	20	71	84	59	90	38	35	76	42	39	62	47	15	21	1	49	24	95	40	23	63	26	44	60	16	51	69	10	43	78	89	37	61	36	32	12	28	30	6	22	14	2	5	74	18	13	50	25	4	98	73	91	86	45	31	52	9	79	80	68	94	56	97	99	3	33	7	8	41	85	58	19	29	66	53	93	6770
90	77	100	65	64	75	91	83	80	79	46	48	95	38	44	74	20	11	28	34	67	35	15	21	54	1	23	50	43	90	56	96	84	24	89	51	82	69	86	92	97	10	70	88	78	72	71	61	62	47	76	27	98	12	59	37	85	57	55	26	49	31	25	6	22	99	14	2	52	5	60	18	13	4	68	87	94	17	40	73	45	41	42	9	39	32	3	58	33	30	16	7	36	8	19	63	81	29	66	53	93	6794
90	77	38	100	51	67	90	79	83	62	34	92	20	15	54	26	71	23	35	24	48	70	52	18	21	11	56	43	96	36	57	78	97	30	81	82	6	16	47	40	98	87	88	80	76	75	99	14	42	29	68	22	13	89	95	1	2	12	72	64	44	60	74	49	32	85	5	84	65	10	37	27	4	9	3	63	7	69	33	31	17	25	66	86	39	50	45	61	28	46	8	41	73	94	93	58	19	55	59	91	53	6737
