65	12	2	98	24	74	77	41	51	21	68	50	79	11	57	72	10	82	47	86	5	94	78	22	92	88	39	97	8	4	44	99	52	67	29	100	84	91	56	66	33	20	64	37	63	7	69	30	48	54	85	19	55	46	3	26	93	27	60	96	71	81	38	58	25	28	59	65	40	62	15	34	9	45	42	43	89	23	13	14	80	6	32	31	73	35	95	16	49	36	90	61	70	53	17	76	18	75	87	83	1	5266
65	72	21	98	94	97	68	99	82	86	100	91	79	78	57	75	95	77	88	87	93	96	92	58	51	64	84	24	74	67	85	70	33	12	73	47	66	52	39	41	28	89	37	11	81	16	10	53	44	69	48	2	59	60	71	29	30	62	56	65	80	8	20	35	55	38	26	49	43	54	1	61	7	15	23	3	14	9	45	31	42	6	32	19	34	13	63	40	36	4	25	27	46	17	5	90	76	22	18	50	83	5306
65	72	21	98	100	97	99	91	68	82	93	95	88	75	79	90	74	96	78	77	84	51	64	87	92	41	67	86	89	94	52	69	47	63	66	70	71	33	1	12	39	80	55	22	28	16	10	65	2	17	56	59	44	30	46	48	40	35	49	61	38	54	20	37	29	43	62	36	8	60	26	24	34	53	76	4	15	57	58	85	73	23	7	81	14	11	3	9	45	31	42	32	19	6	13	5	25	27	18	50	83	5314
65	51	98	97	99	67	100	94	72	82	88	86	75	90	96	93	68	84	78	92	57	95	58	79	10	89	91	11	47	41	52	69	80	61	66	24	71	73	63	56	59	74	1	21	33	70	53	77	39	37	62	64	55	54	48	16	30	49	46	35	81	40	29	38	65	28	27	2	26	17	8	15	45	43	19	42	23	7	44	4	14	31	3	9	34	6	32	13	36	25	5	60	85	20	12	76	22	18	50	83	87	5291
65	51	12	74	100	82	86	72	88	98	97	95	84	68	78	99	57	93	96	91	58	64	90	67	69	63	66	80	92	73	70	71	94	61	41	52	24	47	79	53	56	77	33	54	37	75	55	59	60	21	46	29	16	48	11	17	40	10	49	35	1	38	28	30	36	26	62	43	34	2	19	15	89	7	14	45	3	23	9	44	65	6	4	31	42	8	32	85	13	81	27	25	76	5	20	39	22	18	50	83	87	5270
65	21	98	100	99	94	97	86	82	92	77	96	88	95	74	75	90	84	85	91	72	78	68	93	79	89	87	57	58	64	67	80	63	73	51	69	66	70	71	81	47	52	24	33	59	37	62	41	60	65	54	39	48	16	11	10	46	35	49	30	43	38	17	55	29	27	56	26	2	15	45	34	42	23	7	14	40	3	9	28	12	6	4	31	8	19	32	13	36	25	5	61	20	76	53	44	22	18	1	50	83	5311
65	51	12	100	97	86	99	74	77	88	96	91	95	82	64	84	78	70	93	79	57	80	94	90	85	92	58	73	67	69	63	66	24	52	68	47	65	89	72	71	87	62	61	60	41	59	56	54	28	16	21	37	11	10	46	35	49	43	17	1	38	48	27	26	2	23	7	34	30	4	15	45	33	42	44	14	29	31	8	40	3	9	6	32	19	13	36	25	81	5	53	76	55	20	75	39	98	22	18	50	83	5311
65	21	98	100	99	86	96	94	88	97	95	79	82	77	74	75	90	78	85	84	72	68	64	87	93	70	92	57	80	91	73	67	58	69	89	63	66	51	52	47	41	65	71	62	61	56	59	60	53	24	29	44	11	16	48	10	40	17	55	38	81	27	26	49	2	23	7	34	54	46	4	15	35	45	43	30	42	76	14	31	12	8	3	9	19	6	32	13	36	25	5	28	20	37	33	22	18	1	39	50	83	5311
65	99	67	86	88	98	96	100	97	91	95	82	75	90	87	74	84	72	78	68	64	85	94	77	93	89	79	92	70	57	80	73	58	47	52	71	63	69	81	66	59	12	60	51	62	41	65	56	53	55	24	54	39	44	33	11	76	16	10	21	48	46	29	49	38	35	17	43	27	26	30	2	8	15	40	45	34	42	23	28	7	61	4	14	9	31	3	6	32	19	13	36	25	5	20	37	22	18	1	50	83	5329
65	21	98	100	99	74	97	86	95	88	96	94	87	91	82	93	77	84	78	68	64	89	92	90	79	70	58	57	80	85	72	71	63	67	73	69	75	81	66	51	41	59	47	60	52	65	62	76	56	54	48	11	61	16	10	38	35	49	28	40	27	26	34	30	2	42	23	17	8	15	24	7	29	4	14	45	53	55	12	9	31	3	6	32	19	43	13	36	25	5	33	20	37	46	39	44	22	18	1	50	83	5311
65	51	21	98	100	97	99	86	96	94	88	91	95	87	82	93	77	84	78	89	74	68	71	90	85	80	73	81	72	70	64	58	92	67	57	66	69	79	75	60	63	52	59	47	65	56	62	41	48	54	53	39	55	24	29	11	16	10	35	49	43	38	28	40	27	26	34	30	2	23	46	17	4	15	33	7	45	42	61	44	14	31	12	8	3	9	19	6	32	13	36	25	76	5	20	37	22	18	1	50	83	5280
65	21	98	100	99	86	88	96	94	79	82	74	97	95	75	90	78	85	84	89	77	92	87	93	91	72	68	64	70	67	80	71	81	73	58	57	66	69	63	50	51	65	53	56	55	59	54	47	37	39	24	28	46	10	27	41	48	16	26	49	60	33	38	34	61	40	35	30	2	15	52	17	42	23	1	7	4	14	45	29	31	12	8	43	3	9	11	19	6	32	13	36	25	76	5	20	62	44	22	18	83	5311
65	51	21	98	100	97	99	86	96	94	88	91	79	82	93	95	77	84	78	89	68	71	90	80	73	81	70	64	92	67	74	58	69	63	66	57	50	52	59	56	85	54	65	72	75	76	62	87	41	47	37	46	28	22	29	33	11	10	27	48	38	43	24	16	20	26	34	42	2	15	35	30	23	4	7	14	31	8	3	45	40	17	9	25	19	6	32	55	12	49	13	36	60	1	5	39	61	44	53	18	83	5280
65	21	98	100	99	86	82	96	75	90	79	84	78	88	77	72	74	89	94	97	91	95	93	68	64	85	87	92	70	67	80	71	81	73	69	63	57	66	58	50	51	60	76	59	47	65	62	56	41	54	37	24	28	16	39	46	29	48	11	10	40	30	49	43	27	61	26	52	42	33	34	12	2	8	38	15	35	23	4	7	17	14	45	9	31	3	6	32	19	13	36	25	55	5	20	53	44	22	18	1	83	5311
65	51	21	100	99	97	86	96	88	82	93	95	84	78	89	91	75	90	85	72	68	71	80	76	73	92	70	64	94	67	69	63	66	98	57	58	81	59	60	54	62	79	50	65	77	47	41	37	44	46	33	22	56	10	40	48	27	26	43	29	38	16	11	28	30	42	34	2	12	8	15	35	23	7	49	4	14	45	55	9	31	3	6	32	19	13	36	25	5	61	20	1	39	17	74	52	24	53	18	83	87	5265
65	51	21	98	100	97	99	86	96	88	91	82	95	93	74	77	84	78	89	75	90	85	72	68	71	80	76	73	92	70	64	69	94	67	63	57	66	58	59	54	47	62	56	65	41	28	16	11	10	40	48	27	30	43	55	22	61	38	29	45	49	26	42	34	12	2	8	15	35	23	7	33	4	14	9	31	3	6	32	19	13	36	25	5	60	20	37	24	1	46	39	81	79	52	17	44	53	18	50	83	87	5278
65	51	21	98	100	97	99	86	96	82	88	91	95	78	75	90	84	85	68	71	80	76	73	70	93	74	77	64	67	81	57	66	58	65	62	92	61	50	55	59	56	52	94	54	53	47	89	63	72	37	24	28	16	29	41	11	40	10	49	46	30	43	1	38	33	27	45	79	60	69	26	42	34	12	2	8	15	35	23	7	17	14	9	31	19	3	6	4	32	13	36	25	5	48	20	39	44	22	18	83	87	5270
65	21	98	97	99	100	94	82	96	75	95	90	84	85	86	77	78	87	88	68	93	91	70	92	67	80	81	57	74	66	51	59	65	58	56	73	54	47	62	61	72	41	37	24	46	39	50	28	16	29	40	11	10	52	30	79	48	33	1	38	27	45	26	60	42	34	2	8	15	35	23	4	7	17	14	12	9	31	3	6	49	32	64	19	43	13	36	25	5	55	20	53	63	69	71	76	89	44	22	18	83	5311
65	51	10	97	98	99	68	88	96	100	86	82	57	64	84	78	89	91	90	77	92	16	71	80	76	73	70	93	47	66	74	58	95	50	65	56	52	94	59	60	54	53	62	85	72	55	79	21	37	29	49	46	67	24	28	40	30	48	38	44	27	26	42	34	2	8	15	35	23	4	41	7	17	61	14	45	39	9	31	3	6	32	19	13	43	36	81	11	25	5	33	20	75	69	63	12	22	18	1	83	87	5273
65	51	21	100	99	86	96	88	97	91	95	82	93	84	78	89	74	68	71	90	85	80	76	73	70	64	83	72	67	92	57	94	66	58	65	77	60	59	47	56	54	62	87	37	39	28	16	33	46	41	11	29	24	40	10	30	48	1	38	27	45	52	26	42	34	2	8	15	35	23	4	7	17	14	12	9	31	3	6	49	32	75	19	43	13	36	25	55	69	5	81	61	98	20	53	63	44	22	18	50	79	5270
65	51	12	98	100	97	86	99	88	96	91	95	82	75	84	85	78	89	87	74	77	93	90	68	64	92	70	69	72	80	71	76	73	67	81	57	94	66	58	50	59	65	60	54	61	53	62	41	47	11	28	55	16	10	21	49	56	29	40	30	43	38	48	27	26	52	42	34	2	8	15	35	23	4	7	17	14	45	1	9	31	3	6	32	19	13	36	25	5	33	20	24	37	44	46	39	63	22	18	79	83	5293
65	51	21	98	100	99	94	97	86	96	88	95	91	82	93	77	84	78	89	75	90	85	87	92	72	68	71	80	76	73	70	64	69	81	67	83	74	57	58	65	66	60	59	47	54	48	62	39	28	16	29	56	11	10	40	17	1	27	26	43	42	52	41	49	34	12	30	2	8	15	38	35	23	33	7	4	14	45	9	31	3	6	32	19	13	36	25	55	5	61	20	24	37	63	46	53	44	22	18	50	79	5271
65	51	21	100	99	86	96	88	97	91	95	82	93	84	78	89	74	77	75	90	85	72	68	71	80	76	73	83	87	70	69	64	67	81	66	57	92	58	65	61	94	59	54	47	62	41	28	16	11	10	40	48	27	30	43	55	22	56	38	29	45	49	26	42	34	12	2	8	15	35	23	7	33	4	14	9	31	3	6	32	19	13	36	25	5	60	20	37	24	1	46	39	52	17	63	44	53	98	18	50	79	5269
65	51	67	100	94	99	88	96	97	86	95	82	75	90	87	91	77	93	84	78	89	85	92	68	69	80	76	70	71	83	72	73	64	10	57	81	21	58	65	61	62	60	52	53	56	55	59	54	47	63	66	24	37	28	40	48	38	17	27	26	42	16	34	30	2	8	15	35	23	33	7	29	4	14	45	12	9	31	3	6	32	19	1	13	43	36	41	11	25	74	5	98	20	49	44	46	39	22	18	50	79	5274
65	51	21	98	100	97	99	86	96	88	87	82	93	95	84	78	89	92	77	75	90	91	85	68	71	80	76	73	70	64	83	74	57	66	94	58	65	60	52	61	59	47	62	72	41	10	39	48	40	17	1	38	28	27	45	49	33	16	30	26	42	34	12	2	8	15	35	23	7	29	4	81	14	54	9	31	3	6	32	19	13	43	36	11	25	67	5	44	55	20	24	69	37	56	46	53	63	22	18	50	79	5265
65	51	21	98	100	99	94	97	86	96	88	95	91	82	87	93	77	84	78	89	75	90	85	92	72	68	71	80	76	73	70	64	83	67	57	81	58	65	56	52	74	59	47	54	41	37	61	62	28	12	16	49	48	46	10	27	39	26	66	43	29	33	38	24	40	11	69	30	60	42	34	2	8	15	35	23	7	17	4	14	45	1	9	31	3	6	32	19	13	36	25	5	55	20	63	53	44	22	18	50	79	5271
65	51	21	98	100	99	86	97	96	88	82	93	95	78	77	75	90	84	74	72	70	92	68	64	91	67	80	76	73	57	94	58	65	56	50	52	55	59	54	53	47	61	62	66	37	24	28	16	29	41	11	40	10	49	46	30	43	1	38	33	27	45	26	60	42	34	12	2	8	15	35	23	7	17	4	14	9	31	3	6	32	19	13	36	25	5	48	69	71	63	20	89	39	81	85	44	22	18	79	83	87	5270
65	51	21	98	97	99	86	100	96	88	87	82	93	95	84	78	89	92	77	75	90	91	85	72	68	71	80	76	73	74	70	69	83	64	67	81	57	66	94	58	65	56	52	59	47	28	22	55	16	29	61	11	10	27	62	26	49	43	54	38	48	40	30	42	60	34	2	12	8	15	35	23	7	4	14	45	33	9	31	3	6	32	19	13	36	25	5	20	37	24	46	41	39	1	17	44	53	63	18	50	79	5265
65	51	67	100	94	99	88	96	97	86	95	82	75	87	90	77	93	84	78	89	91	85	92	72	68	69	80	76	70	71	73	64	10	57	81	41	21	83	58	65	60	52	61	53	62	55	59	54	47	66	37	28	40	17	38	48	27	26	42	16	34	30	2	8	15	35	23	33	7	29	4	14	45	56	12	9	31	3	6	32	19	1	13	43	36	63	11	25	74	5	98	20	24	49	44	46	39	22	18	50	79	5276
