74	56	24	77	95	61	90	76	46	32	92	81	2	5	98	40	7	47	59	74	42	23	38	80	83	19	12	55	22	62	35	89	31	78	49	8	93	67	86	71	53	48	15	82	99	96	16	60	100	87	21	88	27	25	6	17	54	18	45	36	28	91	57	4	1	43	66	10	63	13	9	84	14	34	58	51	50	94	70	20	73	75	11	52	69	29	3	72	65	37	85	30	33	44	79	41	26	97	68	64	39	5973
74	5	39	61	90	7	83	40	58	81	56	72	69	97	100	87	93	60	96	85	80	84	24	86	74	52	42	99	75	92	63	28	89	53	78	19	70	46	71	88	67	91	49	79	2	31	23	48	77	76	18	32	16	34	20	21	25	43	27	35	8	4	94	55	54	62	73	12	3	13	44	57	9	82	38	66	1	45	36	11	47	17	15	6	41	29	22	59	64	37	51	14	10	26	98	50	30	33	68	65	95	5989
74	56	32	76	93	81	39	7	83	40	47	75	55	87	84	24	65	88	89	19	38	53	60	28	80	5	59	31	91	79	42	12	49	22	13	73	43	51	23	48	92	54	21	35	16	98	71	82	27	8	61	2	25	4	74	66	94	34	96	18	77	17	3	14	20	46	45	90	99	100	41	26	57	6	78	86	69	70	36	11	67	58	9	50	10	37	52	44	85	62	30	33	1	15	97	64	29	63	68	72	95	6010
74	56	32	7	76	61	63	90	58	81	60	93	53	82	42	84	65	71	88	24	91	78	92	80	83	43	70	89	19	100	99	5	28	31	22	17	54	13	34	74	51	20	21	48	25	8	18	73	57	35	37	14	27	40	66	29	3	2	4	15	16	9	49	1	11	45	26	12	44	36	86	72	97	47	68	52	41	55	87	64	6	38	59	96	10	30	33	23	69	46	75	50	94	98	79	77	67	62	85	39	95	6050
74	32	92	40	5	98	100	97	80	90	83	89	81	78	52	93	55	65	56	82	24	63	35	76	69	87	61	91	38	53	86	99	43	60	47	39	19	7	70	71	68	28	31	46	25	58	73	49	42	13	14	34	57	20	48	88	18	51	17	36	3	84	21	74	23	30	2	66	4	64	59	37	96	44	15	6	16	29	11	45	8	77	94	27	9	54	62	75	1	85	22	72	33	12	10	79	41	26	50	67	95	6034
74	24	32	93	98	80	90	83	39	76	40	81	56	84	65	92	97	99	74	100	5	89	60	78	7	61	43	47	91	33	49	58	71	73	77	94	28	19	25	67	35	18	14	48	31	27	17	29	3	21	82	2	4	96	37	15	16	45	36	30	54	11	46	8	53	9	34	57	70	59	51	1	22	6	66	10	50	26	20	69	86	42	72	88	62	41	23	87	75	12	38	52	44	55	64	68	63	79	13	95	85	6006
74	5	90	92	93	39	76	7	98	97	100	40	99	96	35	42	77	94	89	24	23	43	62	51	54	88	44	56	84	19	31	34	61	25	15	18	29	22	14	60	3	86	53	45	75	87	12	71	49	46	32	27	37	8	81	2	52	48	4	66	28	17	36	20	16	47	67	55	57	21	11	13	9	50	74	78	91	82	30	33	73	1	70	26	6	38	72	10	83	64	58	80	63	59	85	69	79	41	68	65	95	6000
74	56	32	100	99	93	80	92	97	89	76	40	58	86	7	98	81	94	91	77	78	95	28	52	96	66	24	75	87	71	53	43	46	48	84	82	60	33	47	64	19	73	79	42	30	61	14	15	74	5	26	25	21	27	57	34	17	18	35	3	20	45	54	8	2	4	39	51	36	16	11	72	9	1	49	31	50	88	37	59	38	6	10	23	44	29	69	22	12	63	70	65	67	68	55	90	62	41	83	85	13	6021
74	5	93	39	24	89	53	86	100	56	81	40	32	7	71	91	87	94	76	84	88	69	99	60	52	28	92	77	42	30	19	35	48	82	25	15	43	36	34	51	74	49	67	14	72	54	29	47	45	31	3	62	33	61	8	2	4	97	22	20	17	27	18	21	73	79	11	80	66	26	16	78	9	50	41	64	1	96	6	90	37	10	23	75	58	55	57	70	63	59	46	68	65	12	38	44	83	85	13	98	95	5970
74	56	5	99	93	100	40	81	32	77	89	7	94	83	28	88	82	31	25	96	76	30	33	35	46	66	42	92	71	60	53	54	51	37	74	21	97	47	29	43	34	17	18	19	3	45	72	27	8	2	4	73	52	23	16	48	41	36	11	9	61	70	1	49	39	15	26	78	75	63	14	6	10	24	91	57	84	86	20	22	12	62	44	65	50	87	67	58	64	59	38	98	80	69	79	85	68	55	90	13	95	6026
74	7	77	5	100	90	61	56	97	78	60	58	92	80	86	67	88	98	91	81	93	24	32	63	83	43	65	76	35	89	71	51	99	70	46	47	40	53	28	66	31	42	82	48	36	52	37	94	34	19	49	25	26	14	54	59	41	3	15	20	45	8	2	4	50	17	27	22	84	18	64	74	29	21	11	23	16	30	9	1	57	33	6	38	72	73	69	75	55	10	96	62	68	87	85	79	39	12	44	13	95	6015
74	5	39	90	77	83	81	60	93	53	86	56	58	24	46	32	80	91	88	98	28	70	84	78	55	71	94	65	76	99	47	72	89	43	51	92	19	48	40	66	100	31	42	82	64	7	54	23	16	21	25	27	45	49	29	74	3	8	2	4	18	17	36	11	52	9	50	37	35	1	22	33	6	34	26	96	10	85	30	20	75	67	63	14	44	12	41	87	15	61	57	73	62	79	69	68	59	97	38	13	95	5972
