70	55	62	20	75	50	83	29	31	100	58	9	92	51	69	4	90	32	23	98	42	24	44	11	54	87	28	68	15	81	94	56	49	16	60	57	22	80	73	72	33	93	79	19	91	1	66	43	99	67	84	64	63	95	48	76	71	61	12	97	82	40	17	30	13	39	14	26	34	53	18	59	86	41	5	96	6	88	45	78	74	77	3	25	89	37	36	52	21	8	65	85	38	7	10	70	35	47	46	2	27	5354
70	74	94	75	70	98	62	90	46	55	50	100	83	91	92	87	99	20	93	97	81	27	58	76	51	37	24	85	80	66	31	67	26	29	73	64	61	84	53	32	82	54	72	44	71	69	23	28	95	42	63	45	41	56	19	38	77	43	34	4	39	60	11	48	15	40	59	9	86	25	36	52	57	17	16	21	88	30	6	14	22	78	3	8	1	5	13	89	96	7	33	18	49	65	10	12	68	79	47	2	35	5357
70	55	98	74	90	94	70	46	99	62	69	47	58	50	81	20	84	85	76	51	67	29	27	24	96	66	37	61	54	73	57	83	87	42	93	72	80	95	49	31	92	91	97	82	44	64	71	60	53	23	45	43	63	56	32	19	88	77	48	41	89	86	18	59	26	15	22	9	39	78	4	52	36	40	17	21	16	33	30	6	5	14	34	11	3	75	38	1	8	13	25	68	7	10	28	12	100	79	2	35	65	5355
70	74	94	70	83	95	55	93	97	84	68	85	81	79	50	27	20	66	65	61	29	24	51	37	67	69	72	44	87	42	64	57	49	31	35	71	89	11	28	75	45	77	48	33	26	43	99	73	63	80	78	58	53	32	40	41	96	86	18	15	59	82	54	39	91	22	56	60	19	52	36	4	17	21	30	34	14	6	5	3	25	9	1	8	90	76	16	38	13	23	12	7	10	47	62	46	88	100	92	98	2	5383
70	94	90	83	93	99	69	97	87	68	81	84	85	46	47	55	27	95	96	24	80	79	50	76	65	66	82	73	37	20	72	44	71	62	70	58	75	42	64	92	91	98	57	49	31	89	86	51	60	29	56	26	28	53	61	45	41	63	74	77	32	78	18	48	59	43	19	33	52	9	34	36	17	4	30	38	40	21	14	22	6	5	3	88	15	11	1	8	54	25	67	39	16	13	23	2	12	100	7	10	35	5365
70	94	88	100	83	70	99	87	90	62	93	97	92	69	85	68	81	79	55	50	80	66	91	98	73	76	29	24	71	96	58	82	51	67	89	84	72	20	57	43	28	42	41	86	60	63	56	77	78	95	48	22	59	18	19	52	39	9	2	17	4	30	36	21	14	6	5	3	75	1	8	10	11	15	40	25	34	33	23	16	32	53	31	12	13	26	64	45	27	35	38	54	7	49	37	44	61	74	65	46	47	5357
70	94	88	91	92	99	90	83	75	70	95	84	97	85	68	81	69	96	79	55	80	29	50	24	82	73	51	89	66	71	54	72	60	20	18	42	48	23	93	28	41	47	58	63	77	86	78	27	59	56	40	52	87	19	34	15	36	25	9	10	17	2	4	30	21	14	6	5	3	22	11	1	8	57	43	33	39	16	32	53	49	31	12	13	26	64	45	38	7	61	37	44	67	76	100	74	65	46	98	35	62	5347
70	94	83	75	70	99	84	93	85	81	69	68	96	79	46	97	55	80	76	50	58	82	73	51	47	29	64	89	67	66	71	87	72	60	27	49	24	37	92	95	88	57	42	44	20	19	63	77	78	53	32	48	41	86	59	56	28	23	40	52	15	11	17	10	4	30	36	21	2	14	6	5	3	22	9	1	8	54	25	34	91	90	33	43	31	18	39	16	12	13	35	26	45	61	100	7	98	74	38	62	65	5350
70	90	83	74	70	75	99	95	93	97	85	69	68	96	79	65	29	46	55	50	80	76	47	58	82	81	92	94	24	91	98	73	27	54	72	61	64	86	67	60	71	66	51	49	31	20	19	89	42	63	77	84	45	56	32	48	43	57	41	78	28	36	12	25	59	18	15	39	11	33	87	40	22	30	17	2	4	21	14	6	5	3	34	9	1	8	52	16	38	13	23	88	26	53	37	44	7	10	100	35	62	5376
70	74	94	75	70	99	90	95	87	83	93	62	29	69	65	85	84	68	81	79	50	80	76	97	55	82	47	58	96	92	24	67	64	73	31	86	89	66	72	71	60	57	77	88	91	37	49	20	19	32	48	59	27	41	56	23	40	52	36	22	9	15	78	30	63	17	2	4	21	14	6	5	3	10	11	1	8	43	25	34	33	18	28	39	16	26	45	12	13	61	42	53	38	54	7	44	100	51	98	46	35	5368
70	94	90	75	99	95	93	87	83	62	70	85	97	20	69	84	81	68	80	79	29	96	76	50	58	82	64	89	61	37	44	27	24	86	73	72	60	71	57	49	63	77	53	42	43	33	78	19	48	39	56	54	52	91	41	51	59	40	36	22	9	15	30	17	2	4	21	14	6	5	3	10	11	1	8	16	25	34	100	12	13	32	28	23	35	18	66	26	31	45	55	7	67	74	38	47	92	98	46	88	65	5364
70	74	90	75	83	70	95	99	87	93	97	85	81	29	55	96	84	80	58	68	50	89	100	79	94	82	47	66	64	73	51	71	72	44	24	86	20	19	60	77	61	78	92	56	45	54	26	48	59	63	53	27	41	69	32	28	52	91	43	40	36	10	11	15	30	17	4	21	2	14	6	5	3	22	9	1	8	57	33	37	39	16	25	34	23	18	42	31	38	12	13	49	88	7	67	76	65	46	98	35	62	5355
70	94	90	83	75	70	99	95	55	93	97	84	85	81	80	69	96	79	76	100	46	50	73	58	64	82	51	89	61	71	86	74	72	57	49	27	42	29	44	54	47	66	68	24	37	63	60	77	35	45	19	32	67	59	53	41	20	40	34	36	25	15	11	33	52	56	30	21	23	18	17	4	10	2	14	6	5	3	22	9	1	78	8	39	16	26	43	31	12	13	48	87	7	91	98	92	28	88	38	62	65	5351
70	74	88	93	98	90	92	91	95	83	75	70	97	85	29	94	81	24	69	68	96	50	89	82	86	47	66	64	67	51	72	61	71	63	44	56	77	60	37	49	78	73	53	45	84	31	27	43	23	57	20	28	32	41	87	54	26	48	59	19	39	40	36	34	18	33	22	15	11	21	52	30	17	4	2	14	6	5	3	10	9	1	8	16	38	25	12	13	46	80	42	55	7	58	65	76	79	99	35	62	100	5398
70	74	88	90	94	93	95	83	70	97	75	55	84	85	81	65	96	79	99	69	100	80	76	64	82	58	73	67	68	50	66	37	72	49	27	29	24	89	92	86	46	71	60	63	53	77	23	78	20	19	48	59	56	54	43	52	51	57	41	32	33	40	25	15	11	34	30	21	39	18	17	2	4	10	14	6	5	36	3	22	87	9	1	8	28	16	38	26	31	45	12	13	42	44	91	7	61	47	98	35	62	5356
70	94	74	93	83	88	75	70	97	81	69	96	85	84	80	79	68	29	76	50	82	55	89	86	65	46	64	67	66	90	71	73	72	27	24	87	45	78	20	19	59	53	56	48	43	37	41	63	60	77	32	52	95	28	23	40	36	10	9	22	16	15	30	21	17	2	4	25	14	6	5	3	39	11	1	8	13	33	34	57	61	12	26	31	38	92	54	51	49	91	42	44	18	58	47	7	99	100	98	35	62	5373
70	94	74	93	100	99	92	83	88	75	70	97	29	69	85	81	84	80	79	68	65	55	96	46	50	82	73	64	86	90	89	66	67	61	71	76	72	63	57	49	44	24	27	78	20	19	54	77	59	53	56	48	41	87	60	37	32	28	33	23	40	36	51	10	9	34	30	52	18	21	17	22	91	2	4	14	39	6	31	5	3	95	15	11	1	8	26	43	16	25	12	13	42	45	38	7	58	47	98	35	62	5362
70	94	90	74	93	99	83	75	70	29	69	85	81	84	96	80	79	50	76	65	46	97	55	82	73	64	89	86	100	92	47	58	71	72	49	24	63	53	77	60	78	44	56	27	61	48	59	37	66	31	57	43	54	33	32	20	19	39	68	51	40	41	52	36	34	28	18	23	22	9	87	15	30	21	17	95	91	2	4	14	6	5	3	10	11	1	8	26	16	25	12	13	42	45	88	67	38	98	7	35	62	5364
70	74	94	90	93	98	87	83	75	69	62	70	95	97	96	85	81	84	80	79	50	58	100	68	89	73	64	86	76	82	72	46	57	49	27	29	24	71	60	78	20	19	91	61	48	41	56	28	36	25	30	37	52	88	53	77	39	40	34	23	18	43	10	9	21	17	22	2	4	14	63	6	5	3	15	11	1	8	54	33	26	31	32	51	59	16	45	12	38	13	42	44	47	7	55	66	67	92	99	35	65	5355
70	74	93	99	90	87	83	75	70	85	81	55	84	100	80	94	96	79	65	29	66	46	50	68	97	24	89	92	82	71	58	72	51	63	37	44	27	35	77	43	78	98	73	33	95	57	60	67	20	28	41	56	26	19	52	39	69	40	23	36	25	42	18	48	22	30	9	21	54	34	17	91	10	2	4	49	45	14	76	53	59	31	6	64	5	3	86	88	15	11	1	8	32	16	12	13	7	61	38	47	62	5365
70	74	88	100	99	92	93	90	87	83	75	70	85	81	29	55	84	97	94	80	96	79	65	66	50	73	68	58	72	64	89	46	71	86	63	95	37	49	47	61	82	44	57	24	60	27	77	76	31	48	32	20	43	56	98	53	33	28	78	41	54	26	19	52	51	39	40	23	36	25	18	22	91	30	9	21	34	17	10	2	4	14	6	5	3	69	15	11	1	8	67	59	45	42	16	12	38	13	7	35	62	5392
70	74	83	93	99	90	75	70	87	85	55	81	94	84	96	80	58	65	79	73	50	82	97	66	100	72	69	89	95	27	44	67	76	42	29	63	71	49	86	92	24	78	37	45	20	43	56	57	28	41	60	26	33	51	54	19	52	68	39	40	23	36	25	18	22	30	9	21	34	17	91	10	2	4	14	53	59	48	35	31	6	5	77	3	46	64	15	11	1	8	32	16	12	13	61	7	88	98	38	47	62	5379
70	74	83	75	100	90	87	84	93	65	99	96	55	85	80	79	94	58	70	95	81	29	82	73	50	89	86	97	72	66	64	51	44	71	76	54	47	60	27	49	24	69	92	37	77	59	63	68	67	53	48	46	45	31	32	78	57	20	43	33	56	91	28	98	41	88	26	19	52	39	40	23	36	25	18	22	30	9	21	34	17	10	2	4	14	61	6	5	3	15	11	1	8	42	16	12	38	13	7	35	62	5392
