79	54	75	15	21	98	38	95	23	6	73	18	60	2	46	65	48	37	87	24	19	79	68	83	94	42	97	77	80	5	1	57	44	96	86	40	43	26	74	4	61	29	64	12	100	45	10	41	28	71	52	51	59	50	49	33	32	16	84	11	30	7	82	39	35	22	69	56	13	67	62	76	81	31	78	89	8	14	55	34	93	72	47	88	66	20	63	70	3	25	36	58	27	17	92	85	90	9	53	91	99	5983
79	54	75	23	97	94	43	77	67	87	84	48	86	83	100	68	60	66	42	34	80	74	5	64	96	92	38	62	52	24	79	51	15	36	65	9	93	57	49	95	44	10	40	89	46	61	90	73	27	37	18	2	32	26	41	45	28	71	4	20	50	72	76	59	82	39	1	58	88	16	29	3	47	12	19	70	69	6	7	35	22	56	31	30	13	78	14	21	25	17	99	8	63	11	55	81	98	53	33	91	85	6048
79	95	54	80	46	38	37	40	75	86	83	43	60	68	98	89	61	93	62	77	87	92	84	76	66	65	48	100	52	53	88	42	85	34	56	49	82	23	90	44	12	21	45	18	73	74	96	24	19	51	94	15	31	26	41	50	10	20	63	32	28	36	4	11	6	5	58	16	22	13	78	30	2	8	27	39	47	14	1	9	29	25	72	35	79	57	7	3	64	17	91	70	69	97	71	59	67	81	55	99	33	6043
79	87	98	54	23	94	92	100	61	75	46	66	60	38	86	83	79	96	80	88	68	18	48	93	85	44	37	36	89	67	82	65	97	57	51	77	95	52	5	84	24	91	19	10	69	62	15	78	1	56	49	41	74	50	73	12	90	39	32	42	20	6	59	43	16	2	21	99	31	71	34	81	30	7	55	76	35	53	58	45	4	22	13	14	27	28	47	9	3	29	40	8	70	25	63	26	17	11	72	64	33	6059
79	54	43	46	38	37	92	40	83	100	80	68	89	76	5	75	67	93	86	64	97	77	82	60	65	23	48	53	85	66	49	56	79	15	50	94	78	18	12	84	57	32	71	69	61	59	63	44	39	25	51	62	24	36	72	10	81	16	22	52	42	1	30	95	2	20	9	7	21	55	88	27	90	28	91	13	11	14	6	35	73	45	47	58	34	3	4	31	70	29	41	8	26	17	87	74	19	96	99	98	33	6044
79	75	46	54	77	67	87	49	94	37	83	57	40	84	97	80	100	90	88	64	89	92	68	38	86	79	78	74	60	48	5	82	65	81	69	93	72	61	76	59	19	42	23	53	58	36	56	15	44	95	45	41	50	70	91	12	27	62	96	71	66	43	52	39	18	32	6	35	73	34	10	24	16	22	1	30	20	28	26	31	2	7	47	13	14	63	21	3	4	9	8	11	25	98	29	17	85	51	55	99	33	6020
79	87	54	98	94	40	75	80	83	88	68	61	86	67	85	53	77	64	89	76	91	43	96	60	23	84	56	38	97	73	79	74	51	15	93	66	20	47	82	92	42	63	52	44	26	31	69	59	62	57	71	34	95	90	49	24	45	37	100	41	50	36	12	72	78	65	39	6	10	16	22	21	4	1	2	30	7	35	5	58	13	32	27	14	17	48	28	46	70	3	81	8	9	25	18	29	11	19	55	99	33	6065
79	87	54	80	94	49	48	97	100	46	38	86	83	75	67	37	79	40	64	89	68	81	60	91	61	90	77	76	52	93	92	42	88	34	53	73	23	5	82	24	45	56	63	41	10	51	59	50	15	98	84	74	47	62	66	6	1	26	31	43	78	12	44	57	71	16	18	2	30	65	7	22	32	4	13	21	14	58	36	95	25	17	20	28	3	35	72	39	27	9	8	29	11	19	69	55	70	96	99	33	85	6026
79	92	23	49	98	94	54	15	86	67	80	84	93	53	79	89	66	46	82	64	75	83	88	97	68	61	62	77	65	100	57	69	48	73	87	81	56	38	96	78	60	76	31	43	71	42	95	51	34	72	91	37	70	52	40	74	19	41	25	5	59	24	45	10	21	85	1	12	90	47	44	20	28	50	55	6	16	7	26	22	63	17	32	2	4	13	14	3	58	36	9	35	29	30	27	39	99	8	11	18	33	6033
79	87	54	5	94	95	38	98	100	91	93	75	77	48	80	89	96	49	34	46	76	37	36	66	24	84	67	79	81	60	61	64	86	83	88	97	43	82	45	56	15	31	71	53	72	63	78	73	68	51	23	85	65	74	42	92	90	50	12	40	55	32	44	10	70	26	52	16	3	22	13	2	35	41	39	28	19	47	25	30	27	58	69	9	8	59	57	14	62	6	17	1	7	29	11	20	99	21	4	18	33	6010
79	54	98	43	38	100	67	23	86	94	75	77	87	84	66	83	91	60	44	37	40	93	89	80	73	96	79	68	74	42	34	92	45	97	5	95	24	36	51	31	61	59	46	52	72	10	15	1	71	56	81	63	62	39	47	55	48	21	25	90	50	64	76	12	88	16	7	2	22	82	53	69	78	41	13	85	18	9	30	49	14	58	57	17	28	26	20	6	3	35	29	32	4	27	8	70	65	99	11	19	33	6001
79	54	95	23	15	53	80	77	87	83	89	98	94	97	46	68	61	86	67	74	66	91	56	38	79	90	75	100	45	82	64	76	84	62	88	93	31	49	40	43	72	60	58	96	52	81	42	48	44	34	18	5	51	50	73	37	24	21	41	63	1	47	78	85	55	92	25	12	6	27	39	16	28	35	9	7	22	30	17	10	2	13	26	65	32	36	14	20	70	71	3	29	4	57	8	11	19	69	59	99	33	6015
